date,ticker,market,industry,close,log_ret,volume,turnover,marketcap,beta,ret_market,ret,China,Software,stock_ret,event_day,actual_event_date,expected_ret,abnormal_ret,event
2023-04-11,GOOGL,US,Software,104.4864273071289,-0.010293279722617,26311800.0,0.0045180825973775,4672805404672.0,1.128,-4.135333298352082e-05,,0,1,-0.010293279722617,18,2023-03-15,-0.0014874755769102082,-0.00880580414570679,GPT4
2023-04-12,GOOGL,US,Software,103.78224182128906,-0.006762305364953,24370300.0,0.0041847014770129,4672805404672.0,1.128,-0.0041434563234613,,0,1,-0.006762305364953,19,2023-03-15,-0.007273704759620512,0.0005113993946675123,GPT4
2023-04-13,GOOGL,US,Software,106.54936981201172,0.0263135686697272,24843600.0,0.0042659733205713,4672805404672.0,1.128,0.0131755104978315,,0,1,0.0263135686697272,20,2023-03-15,0.0171555968616155,0.0091579718081117,GPT4
2023-04-14,GOOGL,US,Software,107.97756958007812,0.0133150724347254,26578000.0,0.0045637926433425,4672805404672.0,1.128,-0.0020715175845779,,0,1,0.0133150724347254,21,2023-03-15,-0.004351127626977929,0.01766620006170333,GPT4
2023-04-17,GOOGL,US,Software,105.10133361816406,-0.026998549637535,37571200.0,0.0064514698683705,4672805404672.0,1.128,0.0033007035826147,,0,1,-0.026998549637535,22,2023-03-15,0.0032266691679200257,-0.030225218805455027,GPT4
2023-04-18,GOOGL,US,Software,103.64338684082033,-0.0139689327866309,26596400.0,0.0045669521656782,4672805404672.0,1.128,0.0008548548034659,,0,1,-0.0139689327866309,23,2023-03-15,-0.00022332748386048374,-0.013745605302770416,GPT4
2023-04-19,GOOGL,US,Software,103.32600402832033,-0.0030669565190123,20905700.0,0.0035897840267862,4672805404672.0,1.128,-8.426554793962826e-05,,0,1,-0.0030669565190123,24,2023-03-15,-0.00154800548341186,-0.00151895103560044,GPT4
2023-04-20,GOOGL,US,Software,104.42691040039062,0.0105983271520247,27820800.0,0.0047771977715367,4672805404672.0,1.128,-0.0059703351883111,,0,1,0.0105983271520247,25,2023-03-15,-0.009850612220405496,0.020448939372430197,GPT4
2023-04-21,GOOGL,US,Software,104.54592895507812,0.0011390816904583,25800100.0,0.0044302169680751,4672805404672.0,1.128,0.0009027812573008,,0,1,0.0011390816904583,26,2023-03-15,-0.00015572473316235536,0.0012948064236206554,GPT4
2023-04-24,GOOGL,US,Software,105.10133361816406,0.0052984804631604,23542800.0,0.0040426088284929,4672805404672.0,1.128,0.0008512167782723,,0,1,0.0052984804631604,27,2023-03-15,-0.00022845910722330714,0.005526939570383707,GPT4
2023-04-25,GOOGL,US,Software,102.99872589111328,-0.0202083486790362,46664100.0,0.008012840555655,4672805404672.0,1.128,-0.0159371838185764,,0,1,-0.0202083486790362,28,2023-03-15,-0.023909369530489593,0.003701020851453393,GPT4
2023-04-26,GOOGL,US,Software,102.85987091064452,-0.0013490328184919,53347600.0,0.0091604855301369,4672805404672.0,1.128,-0.0038485835033448,,0,1,-0.0013490328184919,29,2023-03-15,-0.006857771341832907,0.005508738523341007,GPT4
2023-04-27,GOOGL,US,Software,106.70806121826172,0.0367291204202143,50089200.0,0.0086009753356502,4672805404672.0,1.128,0.0193771934026963,,0,1,0.0367291204202143,30,2023-03-15,0.025903392489697676,0.010825727930516622,GPT4
2022-09-21,INTC,US,Semi,27.087148666381836,-0.0170645374571121,39977300.0,0.0079540986868284,500690124800.0,1.349,-0.0172646740985063,,0,0,-0.0170645374571121,-120,2023-03-15,-0.02687593752004204,0.00981140006292994,GPT4
2022-09-22,INTC,US,Semi,26.70657539367676,-0.014149591942625,36092700.0,0.0071811977715877,500690124800.0,1.349,-0.0084632938304539,,0,0,-0.014149591942625,-119,2023-03-15,-0.013949652358735383,-0.00019993958388961688,GPT4
2022-09-23,INTC,US,Semi,26.18329429626465,-0.0197882193934246,43491100.0,0.0086532232391563,500690124800.0,1.349,-0.0173828287673307,,0,0,-0.0197882193934246,-118,2023-03-15,-0.027049467227411667,0.007261247833987065,GPT4
2022-09-26,INTC,US,Semi,25.66000747680664,-0.0201879345522517,44786400.0,0.0089109430959013,500690124800.0,1.349,-0.0103943608902805,,0,0,-0.0201879345522517,-117,2023-03-15,-0.016785744280763907,-0.0034021902714877934,GPT4
2022-09-27,INTC,US,Semi,25.583892822265625,-0.0029706837329916,44121400.0,0.0087786311181854,500690124800.0,1.349,-0.0021226109548247,,0,0,-0.0029706837329916,-116,2023-03-15,-0.004637309013532589,0.001666625280540989,GPT4
2022-09-28,INTC,US,Semi,25.812232971191406,0.0088855588917108,40433400.0,0.0080448467966573,500690124800.0,1.349,0.0194811441811523,,0,0,0.0088855588917108,-115,2023-03-15,0.027091384775137988,-0.018205825883427187,GPT4
2022-09-29,INTC,US,Semi,25.098663330078125,-0.0280339347880477,41831300.0,0.0083229805013927,500690124800.0,1.349,-0.0213527948230975,,0,0,-0.0280339347880477,-114,2023-03-15,-0.03288002013555287,0.0048460853475051704,GPT4
2022-09-30,INTC,US,Semi,24.518293380737305,-0.0233950834040717,43821000.0,0.0087188619180262,500690124800.0,1.349,-0.0151813515462093,,0,0,-0.0233950834040717,-113,2023-03-15,-0.023816233181198455,0.00042114977712675444,GPT4
2022-10-03,INTC,US,Semi,25.66000747680664,0.0455141430334004,44096200.0,0.0087736171906088,500690124800.0,1.349,0.0255545775309301,,0,0,0.0455141430334004,-112,2023-03-15,0.036011227912967785,0.009502915120432616,GPT4
2022-10-04,INTC,US,Semi,26.35455322265625,0.0267074073160277,42427500.0,0.0084416036609629,500690124800.0,1.349,0.0301253414167998,,0,0,0.0267074073160277,-111,2023-03-15,0.042724151976505365,-0.016016744660477665,GPT4
2022-10-05,INTC,US,Semi,26.297460556030273,-0.0021686801664357,30120000.0,0.0059928372463191,500690124800.0,1.349,-0.0020199875589381,,0,0,-0.0021686801664357,-110,2023-03-15,-0.0044865895537375185,0.0023179093873018186,GPT4
2022-10-06,INTC,US,Semi,25.85980796813965,-0.0167824302267377,33985100.0,0.0067618583366494,500690124800.0,1.349,-0.0102979229113952,,0,0,-0.0167824302267377,-109,2023-03-15,-0.016644109130652694,-0.0001383210960850048,GPT4
2022-10-07,INTC,US,Semi,24.470722198486328,-0.0552125568427037,57215500.0,0.011383903700756,500690124800.0,1.349,-0.028403196531478,,0,0,-0.0552125568427037,-108,2023-03-15,-0.04323470317488219,-0.01197785366782151,GPT4
2022-10-10,INTC,US,Semi,23.975982666015625,-0.0204247836056569,43409300.0,0.0086369478710704,500690124800.0,1.349,-0.0075206731336527,,0,0,-0.0204247836056569,-107,2023-03-15,-0.012565257689409486,-0.007859525916247416,GPT4
2022-10-11,INTC,US,Semi,23.823753356933594,-0.0063694838680547,48134900.0,0.0095771786709112,500690124800.0,1.349,-0.0065405184123237,,0,0,-0.0063694838680547,-106,2023-03-15,-0.011125738086320761,0.004756254218266061,GPT4
2022-10-12,INTC,US,Semi,24.09966468811035,0.0115148038696759,39634100.0,0.0078858137684042,500690124800.0,1.349,-0.0032961996501662,,0,0,0.0115148038696759,-105,2023-03-15,-0.006360918456148682,0.017875722325824583,GPT4
2022-10-13,INTC,US,Semi,25.136722564697266,0.0421319002652165,62447000.0,0.0124247910863509,500690124800.0,1.349,0.0256342593076311,,0,0,0.0421319002652165,-104,2023-03-15,0.0361282538039562,0.006003646461260302,GPT4
2022-10-14,INTC,US,Semi,24.651491165161133,-0.0194924351339124,48185400.0,0.0095872264226024,500690124800.0,1.349,-0.0239471207445284,,0,0,-0.0194924351339124,-103,2023-03-15,-0.03669021758645862,0.01719778245254622,GPT4
2022-10-17,INTC,US,Semi,25.136722564697266,0.0194924351339125,39416500.0,0.0078425189017111,500690124800.0,1.349,0.0261355245575618,,0,0,0.0194924351339125,-102,2023-03-15,0.03686444487452923,-0.01737200974061673,GPT4
2022-10-18,INTC,US,Semi,24.613435745239254,-0.0210373649603724,51126900.0,0.0101724830879426,500690124800.0,1.349,0.0113627682070874,,0,0,-0.0210373649603724,-101,2023-03-15,0.01516820458164259,-0.03620556954201499,GPT4
2022-10-19,INTC,US,Semi,24.737123489379883,0.0050126282273139,33882300.0,0.0067414046955829,500690124800.0,1.349,-0.0066944552396843,,0,0,0.0050126282273139,-100,2023-03-15,-0.011351819821990418,0.016364448049304318,GPT4
2022-10-20,INTC,US,Semi,24.813234329223633,0.0030720625663615,33247700.0,0.0066151412654198,500690124800.0,1.349,-0.0079826867387666,,0,0,0.0030720625663615,-99,2023-03-15,-0.01324380121624509,0.01631586378260659,GPT4
2022-10-21,INTC,US,Semi,25.66000747680664,0.0335564974253653,53058700.0,0.0105568444090728,500690124800.0,1.349,0.0234477598604472,,0,0,0.0335564974253653,-98,2023-03-15,0.03291701710033032,0.0006394803250349829,GPT4
2022-10-24,INTC,US,Semi,25.85980796813965,0.0077562969228543,43831600.0,0.0087209709510545,500690124800.0,1.349,0.0118119402051114,,0,0,0.0077562969228543,-97,2023-03-15,0.015827888080832755,-0.008071591157978456,GPT4
2022-10-25,INTC,US,Semi,26.078636169433594,0.008426494084117,32205300.0,0.0064077397532829,500690124800.0,1.349,0.0161357700158749,,0,0,0.008426494084117,-96,2023-03-15,0.022178148542338228,-0.013751654458221229,GPT4
2022-10-26,INTC,US,Semi,25.888351440429688,-0.0073233253719926,37111100.0,0.007383824114604,500690124800.0,1.349,-0.0074151403989898,,0,0,-0.0073233253719926,-95,2023-03-15,-0.012410265383593909,0.005086940011601308,GPT4
2022-10-27,INTC,US,Semi,24.994007110595703,-0.0351570356466067,56305100.0,0.0112027656187823,500690124800.0,1.349,-0.0061011850531844,,0,0,-0.0351570356466067,-94,2023-03-15,-0.0104805042584264,-0.024676531388180302,GPT4
2022-10-28,INTC,US,Semi,27.658004760742188,0.1012791086157327,91695700.0,0.0182442697970553,500690124800.0,1.349,0.0243280367708563,,0,0,0.1012791086157327,-93,2023-03-15,0.03420984959004388,0.0670692590256888,GPT4
2022-10-31,INTC,US,Semi,27.04909324645996,-0.0222617058285561,59507700.0,0.0118399721448467,500690124800.0,1.349,-0.0074823270303364,,0,0,-0.0222617058285561,-92,2023-03-15,-0.012508940083398227,-0.009752765745157871,GPT4
2022-11-01,INTC,US,Semi,26.92540740966797,-0.0045831291365683,44418700.0,0.0088377835256665,500690124800.0,1.349,-0.004109663720359,,0,0,-0.0045831291365683,-91,2023-03-15,-0.007555625220263548,0.0029724960836952476,GPT4
2022-11-02,INTC,US,Semi,26.08814811706543,-0.0315892381416277,51956100.0,0.0103374651810584,500690124800.0,1.349,-0.0253198437374828,,0,0,-0.0315892381416277,-90,2023-03-15,-0.03870628873825507,0.007117050596627365,GPT4
2022-11-03,INTC,US,Semi,26.059608459472656,-0.0010945690597556,39678200.0,0.0078945881416633,500690124800.0,1.349,-0.0106424225319565,,0,0,-0.0010945690597556,-89,2023-03-15,-0.017150063901122205,0.016055494841366605,GPT4
2022-11-04,INTC,US,Semi,27.192636489868164,0.0425596723622716,43051900.0,0.0085658376442499,500690124800.0,1.349,0.0135268232855639,,0,0,0.0425596723622716,-88,2023-03-15,0.01834647801117492,0.02421319435109668,GPT4
2022-11-07,INTC,US,Semi,27.395130157470703,0.0074190467515878,34389800.0,0.006842379625945,500690124800.0,1.349,0.0095680616793591,,0,0,0.0074190467515878,-87,2023-03-15,0.012532380693600532,-0.005113333942012732,GPT4
2022-11-08,INTC,US,Semi,27.462631225585938,0.002460949935998,36258000.0,0.0072140867489056,500690124800.0,1.349,0.0055822828287603,,0,0,0.002460949935998,-86,2023-03-15,0.006678604076339797,-0.004217654140341797,GPT4
2022-11-09,INTC,US,Semi,26.536924362182617,-0.0342890807469178,30544800.0,0.0060773577397532,500690124800.0,1.349,-0.0209967847123034,,0,0,-0.0342890807469178,-85,2023-03-15,-0.03235716030308579,-0.0019319204438320095,GPT4
2022-11-10,INTC,US,Semi,28.69690704345703,0.0782522131296481,62943900.0,0.0125236569836848,500690124800.0,1.349,0.0539525156647976,,0,0,0.0782522131296481,-84,2023-03-15,0.07771830511356971,0.0005339080160783882,GPT4
2022-11-11,INTC,US,Semi,29.342973709106445,0.0222637725533995,49826500.0,0.0099137485077596,500690124800.0,1.349,0.009198312304769,,0,0,0.0222637725533995,-83,2023-03-15,0.011989342475888795,0.010274430077510706,GPT4
2022-11-14,INTC,US,Semi,29.265830993652344,-0.0026324631732166,39395300.0,0.0078383008356545,500690124800.0,1.349,-0.008975940544918,,0,0,-0.0026324631732166,-82,2023-03-15,-0.014702558995689074,0.012070095822472473,GPT4
2022-11-15,INTC,US,Semi,29.612966537475582,0.0117916662911606,40933200.0,0.0081442896935933,500690124800.0,1.349,0.0086753764146691,,0,0,0.0117916662911606,-81,2023-03-15,0.0112213244797741,0.0005703418113864999,GPT4
2022-11-16,INTC,US,Semi,28.475122451782227,-0.0391815144588363,35582800.0,0.0070797453243135,500690124800.0,1.349,-0.0082862831118737,,0,0,-0.0391815144588363,-80,2023-03-15,-0.013689682790861937,-0.025491831667974366,GPT4
2022-11-17,INTC,US,Semi,28.822261810302734,0.0121172584215123,31983300.0,0.0063635694389176,500690124800.0,1.349,-0.0030941046442292,,0,0,0.0121172584215123,-79,2023-03-15,-0.006064108456255825,0.018181366877768126,GPT4
2022-11-18,INTC,US,Semi,28.802974700927734,-0.0006693980367939,27122200.0,0.0053963788300835,500690124800.0,1.349,0.0047472956481582,,0,0,-0.0006693980367939,-78,2023-03-15,0.005452287058578834,-0.006121685095372734,GPT4
2022-11-21,INTC,US,Semi,27.906200408935547,-0.031629769018923,36086800.0,0.0071800238758456,500690124800.0,1.349,-0.0038912498002756,,0,0,-0.031629769018923,-77,2023-03-15,-0.007234848191182673,-0.024394920827740325,GPT4
2022-11-22,INTC,US,Semi,28.754762649536133,0.0299545098830883,25584100.0,0.0050903501790688,500690124800.0,1.349,0.0134886062698283,,0,0,0.0299545098830883,-76,2023-03-15,0.01829034999166352,0.011664159891424782,GPT4
2022-11-23,INTC,US,Semi,28.610118865966797,-0.0050429491454804,23143900.0,0.0046048348587345,500690124800.0,1.349,0.0058972660417383,,0,0,-0.0050429491454804,-75,2023-03-15,0.007141209111911018,-0.012184158257391418,GPT4
2022-11-25,INTC,US,Semi,28.29191017150879,-0.0111845576338513,11314900.0,0.0022512733784321,500690124800.0,1.349,-0.0002830842622024,,0,0,-0.0111845576338513,-74,2023-03-15,-0.0019356592874115205,-0.00924889834643978,GPT4
2022-11-28,INTC,US,Semi,27.70370101928711,-0.0210098890467767,28267900.0,0.0056243334659769,500690124800.0,1.349,-0.0155646967940648,,0,0,-0.0210098890467767,-73,2023-03-15,-0.024379239191403317,0.0033693501446266164,GPT4
2022-11-29,INTC,US,Semi,27.867626190185547,0.0058996484191633,24361500.0,0.0048470951054516,500690124800.0,1.349,-0.0015931337016243,,0,0,0.0058996484191633,-72,2023-03-15,-0.0038596839419131994,0.0097593323610765,GPT4
2022-11-30,INTC,US,Semi,28.995830535888672,0.0396863815334669,72072500.0,0.0143399323517707,500690124800.0,1.349,0.0304786435212949,,0,0,0.0396863815334669,-71,2023-03-15,0.04324303465305219,-0.003556653119585286,GPT4
2022-12-01,INTC,US,Semi,28.764404296875,-0.0080133842284086,38896300.0,0.0077390171110226,500690124800.0,1.349,-0.0008680098296065,,0,0,-0.0080133842284086,-70,2023-03-15,-0.002794719395273171,-0.005218664833135428,GPT4
2022-12-02,INTC,US,Semi,28.35940933227539,-0.0141797868437587,31546000.0,0.0062765618782331,500690124800.0,1.349,-0.0011953746637614,,0,0,-0.0141797868437587,-69,2023-03-15,-0.003275508892964819,-0.010904277950793882,GPT4
2022-12-05,INTC,US,Semi,28.12798500061035,-0.008193885705343,34040400.0,0.0067728611221647,500690124800.0,1.349,-0.0180562496309722,,0,0,-0.008193885705343,-68,2023-03-15,-0.028038497339949876,0.019844611634606876,GPT4
2022-12-06,INTC,US,Semi,27.578346252441406,-0.0197340795209132,27701200.0,0.0055115797851173,500690124800.0,1.349,-0.014503869422986,,0,0,-0.0197340795209132,-67,2023-03-15,-0.022821238436083358,0.003087158915170158,GPT4
2022-12-07,INTC,US,Semi,27.31798934936523,-0.009485473022416,28239900.0,0.0056187624353362,500690124800.0,1.349,-0.0018641072533816,,0,0,-0.009485473022416,-66,2023-03-15,-0.004257653498336198,-0.005227819524079803,GPT4
2022-12-08,INTC,US,Semi,27.424062728881836,0.0038753940799219,28486100.0,0.0056677477118981,500690124800.0,1.349,0.0074936344139332,,0,0,0.0038753940799219,-65,2023-03-15,0.009485740557323544,-0.005610346477401645,GPT4
2022-12-09,INTC,US,Semi,27.231204986572266,-0.0070572719085138,25641300.0,0.0051017309988062,500690124800.0,1.349,-0.0073767194642132,,0,0,-0.0070572719085138,-64,2023-03-15,-0.012353837875184914,0.005296565966671113,GPT4
2022-12-12,INTC,US,Semi,27.665128707885746,0.0158091708358183,35117900.0,0.0069872463191404,500690124800.0,1.349,0.01417830729965,,0,0,0.0158091708358183,-63,2023-03-15,0.01930329022558151,-0.003494119389763208,GPT4
2022-12-13,INTC,US,Semi,27.70370101928711,0.0013932863609829,58546800.0,0.0116487863111818,500690124800.0,1.349,0.0072632232554572,,0,0,0.0013932863609829,-62,2023-03-15,0.009147343595926618,-0.007754057234943717,GPT4
2022-12-14,INTC,US,Semi,27.250490188598633,-0.0164945055528654,37141100.0,0.0073897930760047,500690124800.0,1.349,-0.0060711166238359,,0,0,-0.0164945055528654,-61,2023-03-15,-0.010436343788105384,-0.006058161764760015,GPT4
2022-12-15,INTC,US,Semi,26.180139541625977,-0.0400704189673126,45682700.0,0.0090892757660167,500690124800.0,1.349,-0.025237477901826,,0,0,-0.0400704189673126,-60,2023-03-15,-0.03858532086198756,-0.0014850981053250445,GPT4
2022-12-16,INTC,US,Semi,25.95836067199707,-0.0085073489387749,81104200.0,0.0161369279745324,500690124800.0,1.349,-0.0112002399460116,,0,0,-0.0085073489387749,-59,2023-03-15,-0.017969311194435032,0.009461962255660133,GPT4
2022-12-19,INTC,US,Semi,25.83300018310547,-0.004840990143617,37662500.0,0.0074935336251492,500690124800.0,1.349,-0.0090483289411038,,0,0,-0.004840990143617,-58,2023-03-15,-0.014808873349002927,0.009967883205385927,GPT4
2022-12-20,INTC,US,Semi,25.495506286621097,-0.0131505388891602,31863300.0,0.0063396935933147,500690124800.0,1.349,0.0010368006978907,,0,0,-0.0131505388891602,-57,2023-03-15,2.8104587728046936e-06,-0.013153349347933005,GPT4
2022-12-21,INTC,US,Semi,25.871570587158203,0.0146424925262452,28100900.0,0.0055911062475129,500690124800.0,1.349,0.0147585486690542,,0,0,0.0146424925262452,-56,2023-03-15,0.02015547081258908,-0.005512978286343881,GPT4
2022-12-22,INTC,US,Semi,25.042293548583984,-0.0325785676792375,47478300.0,0.0094465380023875,500690124800.0,1.349,-0.0145571424981456,,0,0,-0.0325785676792375,-55,2023-03-15,-0.022899478773389575,-0.009679088905847927,GPT4
2022-12-23,INTC,US,Semi,25.15800666809082,0.0046100650371413,23600900.0,0.0046957620374054,500690124800.0,1.349,0.005850952271915,,0,0,0.0046100650371413,-54,2023-03-15,0.0070731896675286215,-0.002463124630387322,GPT4
2022-12-27,INTC,US,Semi,25.013364791870117,-0.0057659287653892,29548100.0,0.0058790489454834,500690124800.0,1.349,-0.0040578440346594,,0,0,-0.0057659287653892,-53,2023-03-15,-0.007479519426181031,0.001713590660791831,GPT4
2022-12-28,INTC,US,Semi,24.627655029296875,-0.0155402740050168,26176900.0,0.0052082968563469,500690124800.0,1.349,-0.0120934704429486,,0,0,-0.0155402740050168,-52,2023-03-15,-0.01928116817215181,0.0037408941671350122,GPT4
2022-12-29,INTC,US,Semi,25.27372169494629,0.0258951880651625,30944800.0,0.0061569438917628,500690124800.0,1.349,0.0173106343149943,,0,0,0.0258951880651625,-51,2023-03-15,0.023903631420447824,0.001991556644714676,GPT4
2022-12-30,INTC,US,Semi,25.485858917236328,0.0083585583182325,31030100.0,0.0061739156386788,500690124800.0,1.349,-0.0025439756461108,,0,0,0.0083585583182325,-50,2023-03-15,-0.005256152875584619,0.013614711193817118,GPT4
2023-01-03,INTC,US,Semi,25.775144577026367,0.011286893005111,31308000.0,0.0062292081177875,500690124800.0,1.349,-0.0040085724812736,,0,0,0.011286893005111,-49,2023-03-15,-0.007407155986583127,0.018694048991694127,GPT4
2023-01-04,INTC,US,Semi,26.691205978393555,0.0349235079655524,37665200.0,0.0074940708316752,500690124800.0,1.349,0.0075106945621389,,0,0,0.0349235079655524,-48,2023-03-15,0.009510796211537408,0.025412711754014994,GPT4
2023-01-05,INTC,US,Semi,26.57549476623535,-0.0043446052618396,33552600.0,0.006675805809789,500690124800.0,1.349,-0.0117138691364571,,0,0,-0.0043446052618396,-47,2023-03-15,-0.018723660760146824,0.014379055498307224,GPT4
2023-01-06,INTC,US,Semi,27.70370101928711,0.0415764732857687,31788600.0,0.0063248308794269,500690124800.0,1.349,0.0225838355890308,,0,0,0.0415764732857687,-46,2023-03-15,0.03164820117032919,0.009928272115439514,GPT4
2023-01-09,INTC,US,Semi,28.26298141479492,0.019986856080909,37493200.0,0.0074598487863111,500690124800.0,1.349,-0.0007679273259905,,0,0,0.019986856080909,-45,2023-03-15,-0.002647731656759721,0.02263458773766872,GPT4
2023-01-10,INTC,US,Semi,28.388336181640625,0.0044254918244908,23008100.0,0.0045778153601273,500690124800.0,1.349,0.0069539979705937,,0,0,0.0044254918244908,-44,2023-03-15,0.00869319503178142,-0.00426770320729062,GPT4
2023-01-11,INTC,US,Semi,28.78369140625,0.0138305931556694,30375400.0,0.0060436530043772,500690124800.0,1.349,0.0127675711922936,,0,0,0.0138305931556694,-43,2023-03-15,0.017231390517165,-0.0034007973614956014,GPT4
2023-01-12,INTC,US,Semi,29.20797348022461,0.0146327802563721,28963900.0,0.0057628133704735,500690124800.0,1.349,0.0034100849120427,,0,0,0.0146327802563721,-42,2023-03-15,0.00348837153972185,0.011144408716650251,GPT4
2023-01-13,INTC,US,Semi,29.034400939941406,-0.0059603701213279,31361900.0,0.0062399323517707,500690124800.0,1.349,0.003988892144656,,0,0,-0.0059603701213279,-41,2023-03-15,0.004338445859240131,-0.010298815980568032,GPT4
2023-01-17,INTC,US,Semi,28.542621612548828,-0.0170829009563766,34759100.0,0.0069158575407879,500690124800.0,1.349,-0.0020325554309963,,0,0,-0.0170829009563766,-40,2023-03-15,-0.00450504755613571,-0.01257785340024089,GPT4
2023-01-18,INTC,US,Semi,27.780841827392575,-0.0270518250835658,44199600.0,0.0087941902109033,500690124800.0,1.349,-0.0156849669777446,,0,0,-0.0270518250835658,-39,2023-03-15,-0.024555875882842606,-0.002495949200723196,GPT4
2023-01-19,INTC,US,Semi,27.404773712158203,-0.0136294189385089,36886600.0,0.0073391563867886,500690124800.0,1.349,-0.0076676719018124,,0,0,-0.0136294189385089,-38,2023-03-15,-0.012781149735625273,-0.000848269202883627,GPT4
2023-01-20,INTC,US,Semi,28.176197052001953,0.0277603240506336,35158500.0,0.0069953243135694,500690124800.0,1.349,0.0187416735523519,,0,0,0.0277603240506336,-37,2023-03-15,0.026005349639151316,0.0017549744114822852,GPT4
2023-01-23,INTC,US,Semi,29.18868827819824,0.0353037011462384,38795800.0,0.0077190210903302,500690124800.0,1.349,0.0118113159513285,,0,0,0.0353037011462384,-36,2023-03-15,0.015826971260724427,0.019476729885513976,GPT4
2023-01-24,INTC,US,Semi,28.85118865966797,-0.0116300530069592,24855100.0,0.0049453044170314,500690124800.0,1.349,-0.0007117563642918,,0,0,-0.0116300530069592,-35,2023-03-15,-0.0025652352929407653,-0.009064817714018434,GPT4
2023-01-25,INTC,US,Semi,28.63905143737793,-0.0073799721396539,28268000.0,0.0056243533625149,500690124800.0,1.349,-0.0001817415734656,,0,0,-0.0073799721396539,-34,2023-03-15,-0.0017868207582571276,-0.005593151381396772,GPT4
2023-01-26,INTC,US,Semi,29.015117645263672,0.0130457709296819,56088100.0,0.0111595901313171,500690124800.0,1.349,0.0109477080291143,,0,0,0.0130457709296819,-33,2023-03-15,0.014558619941940364,-0.0015128490122584635,GPT4
2023-01-27,INTC,US,Semi,27.154064178466797,-0.066290263595509,148548200.0,0.0295559490648627,500690124800.0,1.349,0.0024917340217038,,0,0,-0.066290263595509,-32,2023-03-15,0.0021396211022762807,-0.06842988469778528,GPT4
2023-01-30,INTC,US,Semi,26.951566696166992,-0.0074852995710453,55145800.0,0.0109721050537206,500690124800.0,1.349,-0.0130535693152926,,0,0,-0.0074852995710453,-31,2023-03-15,-0.020691232438096063,0.013205932867050763,GPT4
2023-01-31,INTC,US,Semi,27.250490188598633,0.0110300804160858,52621600.0,0.0104698766414643,500690124800.0,1.349,0.0145363044164195,,0,0,0.0110300804160858,-30,2023-03-15,0.01982906830553625,-0.00879898788945045,GPT4
2023-02-01,INTC,US,Semi,28.03155517578125,0.0282593366643116,63330600.0,0.01260059689614,500690124800.0,1.349,0.0103980562968847,,0,0,0.0282593366643116,-29,2023-03-15,0.013751365305301631,0.014507971359009967,GPT4
2023-02-02,INTC,US,Semi,29.11154556274414,0.0378040040403759,62230700.0,0.0123817548746518,500690124800.0,1.349,0.0145923846268543,,0,0,0.0378040040403759,-28,2023-03-15,0.01991143138608824,0.017892572654287658,GPT4
2023-02-03,INTC,US,Semi,29.236900329589844,0.0042967711578058,57603100.0,0.0114610226820533,500690124800.0,1.349,-0.0104085926372854,,0,0,0.0042967711578058,-27,2023-03-15,-0.016806645959196852,0.021103417117002653,GPT4
2023-02-06,INTC,US,Semi,28.002227783203125,-0.0431475506863734,48726400.0,0.0096948666931953,500690124800.0,1.349,-0.0061593931939392,,0,0,-0.0431475506863734,-26,2023-03-15,-0.010565992557214849,-0.032581558129158555,GPT4
2023-02-07,INTC,US,Semi,28.353595733642575,0.0124697850732338,50780800.0,0.0101036211699164,500690124800.0,1.349,0.012790364037397,,0,0,0.0124697850732338,-25,2023-03-15,0.017264865586582637,-0.004795080513348838,GPT4
2023-02-08,INTC,US,Semi,27.56301498413086,-0.0282790185052196,36479100.0,0.0072580779944289,500690124800.0,1.349,-0.0111425730124113,,0,0,-0.0282790185052196,-24,2023-03-15,-0.01788461774802171,-0.01039440075719789,GPT4
2023-02-09,INTC,US,Semi,27.06523895263672,-0.0182246282110204,43906400.0,0.0087358535614803,500690124800.0,1.349,-0.0088690098310373,,0,0,-0.0182246282110204,-23,2023-03-15,-0.014545513525770994,-0.003679114685249405,GPT4
2023-02-10,INTC,US,Semi,27.133560180664062,0.0025211357191695,31232500.0,0.0062141862315957,500690124800.0,1.349,0.0021928557092171,,0,0,0.0025211357191695,-22,2023-03-15,0.0017006687813821734,0.0008204669377873265,GPT4
2023-02-13,INTC,US,Semi,27.865583419799805,0.026621013399598,32347500.0,0.0064360326303223,500690124800.0,1.349,0.0113835699511551,,0,0,0.026621013399598,-21,2023-03-15,0.015198755389298026,0.011422258010299974,GPT4
2023-02-14,INTC,US,Semi,27.953426361083984,0.0031474228634768,27928900.0,0.0055568842021488,500690124800.0,1.349,-0.0002804538554937,,0,0,0.0031474228634768,-20,2023-03-15,-0.0019317960993465429,0.005079218962823343,GPT4
2023-02-15,INTC,US,Semi,28.15839195251465,0.0073056446651059,23359400.0,0.0046477118981297,500690124800.0,1.349,0.0027693375330766,,0,0,0.0073056446651059,-19,2023-03-15,0.0025473278528651746,0.0047583168122407255,GPT4
2023-02-16,INTC,US,Semi,27.523975372314453,-0.0227879691318288,28972500.0,0.0057645244727417,500690124800.0,1.349,-0.0138846892048816,,0,0,-0.0227879691318288,-18,2023-03-15,-0.021911869698260533,-0.0008760994335682663,GPT4
2023-02-17,INTC,US,Semi,26.948118209838867,-0.0211439868893018,32086200.0,0.006384042976522,500690124800.0,1.349,-0.0027712421722827,,0,0,-0.0211439868893018,-17,2023-03-15,-0.005589931423431367,-0.015554055465870433,GPT4
