Stkcd,Trddt,Clsprc,Dretwd,ToverOs
688188,2025/3/25,182.71,0.00126,0.286291
688188,2025/3/26,181.2,-0.008264,0.320961
688188,2025/3/27,183.21,0.011093,0.428125
688188,2025/3/28,183,-0.001146,0.306236
688188,2025/3/31,182.21,-0.004317,0.402906
688188,2025/4/1,185.19,0.016355,0.321583
688188,2025/4/2,183.58,-0.008694,0.432841
688188,2025/4/3,180,-0.019501,0.526171
688188,2025/4/7,161.83,-0.100944,0.727912
688188,2025/4/8,170.87,0.055861,0.718582
688188,2025/4/9,175.99,0.029964,0.714265
688188,2025/4/10,173.71,-0.012955,0.495624
688188,2025/4/11,176.45,0.015773,0.420133
688188,2025/4/14,173.46,-0.016945,0.417741
688188,2025/4/15,172.31,-0.00663,0.301621
688188,2025/4/16,171.15,-0.006732,0.310697
688188,2025/4/17,173.77,0.015308,0.315158
688188,2025/4/18,173.48,-0.001669,0.226826
688188,2025/4/21,177.91,0.025536,0.423527
688188,2025/4/22,190.15,0.068799,1.166723
688188,2025/4/23,191.54,0.00731,0.504857
688188,2025/4/24,190.72,-0.004281,0.38051
688188,2025/4/25,189.01,-0.008966,0.356706
688188,2025/4/28,190.07,0.005608,0.27704
688188,2025/4/29,190.39,0.001684,0.272336
688188,2025/4/30,194.2,0.020012,0.394229
688188,2025/5/6,192.75,-0.007467,0.441977
688188,2025/5/7,195.42,0.013852,0.388085
688188,2025/5/8,194.08,-0.006857,0.261744
688188,2025/5/9,197.56,0.017931,0.378958
688188,2025/5/12,196.18,-0.006985,0.324884
688188,2025/5/13,197.42,0.006321,0.377339
688188,2025/5/14,198.28,0.004356,0.285717
688188,2025/5/15,197.78,-0.002522,0.30048
688188,2025/5/16,195.78,-0.010112,0.225088
688188,2025/5/19,193.73,-0.010471,0.343706
688188,2025/5/20,193,-0.003768,0.313578
688188,2025/5/21,193.2,0.001036,0.282867
688188,2025/5/22,194.01,0.004193,0.21077
688188,2025/5/23,190.94,-0.015824,0.256792
688188,2025/5/26,193.23,0.011993,0.253439
688188,2025/5/27,193.03,-0.001035,0.236847
688188,2025/5/28,195.11,0.010776,0.224908
688188,2025/5/29,193.32,-0.009174,0.338598
688188,2025/5/30,188.82,-0.023277,0.330537
688188,2025/6/3,190.8,0.010486,0.410327
688188,2025/6/4,191.19,0.002044,0.267041
688188,2025/6/5,199,0.040849,0.48273
688188,2025/6/6,200,0.005025,0.302883
688188,2025/6/9,139.5,-0.0127,0.394045
688188,2025/6/10,138.22,-0.009176,0.447267
688188,2025/6/11,137.92,-0.00217,0.268945
688188,2025/6/12,138.2,0.00203,0.226416
688188,2025/6/13,139.5,0.009407,0.489559
688188,2025/6/16,139.01,-0.003513,0.263953
688188,2025/6/17,139.37,0.00259,0.288366
688188,2025/6/18,140.67,0.009328,0.247257
688188,2025/6/19,139.86,-0.005758,0.281781
688188,2025/6/20,131.96,-0.056485,0.916374
688188,2025/6/23,131.31,-0.004926,0.374634
688188,2025/6/24,130.38,-0.007082,0.545768
688188,2025/6/25,132.37,0.015263,0.403754
688188,2025/6/26,131.75,-0.004684,0.297657
688188,2025/6/27,130.95,-0.006072,0.294419
688188,2025/6/30,131.66,0.005422,0.297266
688188,2025/7/1,131.5,-0.001215,0.389947
688188,2025/7/2,128.2,-0.025095,0.333999
688188,2025/7/3,132.48,0.033385,0.462225
688188,2025/7/4,131.11,-0.010341,0.210793
688188,2025/7/7,129.06,-0.015636,0.319077
688188,2025/7/8,129.92,0.006664,0.213854
688188,2025/7/9,129.31,-0.004695,0.240591
688188,2025/7/10,129.1,-0.001624,0.182812
688188,2025/7/11,130.2,0.008521,0.273774
688188,2025/7/14,128.55,-0.012673,0.267785
688188,2025/7/15,130.64,0.016258,0.321976
688188,2025/7/16,130.06,-0.00444,0.276851
688188,2025/7/17,130.76,0.005382,0.273065
688188,2025/7/18,130.32,-0.003365,0.195433
688188,2025/7/21,131.9,0.012124,0.423273
688188,2025/7/22,136.69,0.036315,0.569183
688188,2025/7/23,134.01,-0.019606,0.377174
688188,2025/7/24,135.33,0.00985,0.394678
688188,2025/7/25,134.34,-0.007315,0.361069
688188,2025/7/28,134.01,-0.002456,0.350735
688188,2025/7/29,134.25,0.001791,0.33597
688188,2025/7/30,134.7,0.003352,0.466438
688188,2025/7/31,131.29,-0.025316,0.443817
688188,2025/8/1,132.22,0.007084,0.375958
688188,2025/8/4,132.65,0.003252,0.375669
688188,2025/8/5,136,0.025254,0.42067
688188,2025/8/6,137.61,0.011838,0.620239
688188,2025/8/7,133.01,-0.033428,0.750045
688188,2025/8/8,131.78,-0.009247,0.507445
688188,2025/8/11,131.65,-0.000986,0.415022
688188,2025/8/12,130.6,-0.007976,0.502996
688188,2025/8/13,132.99,0.0183,0.617616
688188,2025/8/14,134.2,0.009098,0.793286
688188,2025/8/15,136.3,0.015648,0.524486
688188,2025/8/18,138.8,0.018342,0.739017
688188,2025/8/19,140.8,0.014409,1.13015
688188,2025/8/20,141.55,0.005327,0.725137
688188,2025/8/21,143.81,0.015966,0.777133
688188,2025/8/22,150.67,0.047702,1.401868
688188,2025/8/25,149.5,-0.007765,1.717295
688188,2025/8/26,152.2,0.01806,0.887764
688188,2025/8/27,149.76,-0.016032,1.357044
688188,2025/8/28,153.31,0.023705,1.128676
688188,2025/8/29,153.1,-0.00137,0.983927
688188,2025/9/1,156.73,0.02371,1.113465
688188,2025/9/2,149.26,-0.047662,1.220085
688188,2025/9/3,145.29,-0.026598,0.871258
688188,2025/9/4,137.38,-0.054443,1.200046
688188,2025/9/5,141.54,0.030281,0.948344
688188,2025/9/8,141.68,0.000989,0.933538
688188,2025/9/9,142.79,0.007835,1.023598
688188,2025/9/10,141.84,-0.006653,0.636482
688188,2025/9/11,144.4,0.018049,0.792077
688188,2025/9/12,141.8,-0.018006,0.908459
688188,2025/9/15,141.72,-0.000564,0.61363
688188,2025/9/16,142.71,0.006986,0.799092
688188,2025/9/17,145.58,0.020111,0.855284
688188,2025/9/18,147.11,0.01051,1.206324
688188,2025/9/19,147.08,-0.000204,0.784185
688188,2025/9/22,146.6,-0.003264,0.624304
688188,2025/9/23,145.55,-0.007162,0.786516
688188,2025/9/24,154.33,0.060323,1.746862
688188,2025/9/25,155.48,0.007452,1.235827
688188,2025/9/26,152.31,-0.020388,0.794721
688188,2025/9/29,151.07,-0.008141,0.673979
688188,2025/9/30,153.78,0.017939,1.026914
688188,2025/10/9,155.52,0.011315,1.153384
688188,2025/10/10,152.1,-0.021991,0.743195
688188,2025/10/13,154.73,0.017291,1.103252
688188,2025/10/14,147.69,-0.045499,1.066163
688188,2025/10/15,147.96,0.001828,0.698778
688188,2025/10/16,145.56,-0.016221,0.561352
688188,2025/10/17,137.98,-0.052075,0.804848
688188,2025/10/20,138.66,0.004928,0.55012
688188,2025/10/21,140.41,0.012621,0.402567
688188,2025/10/22,140.3,-0.000783,0.365821
688188,2025/10/23,140.61,0.00221,0.353441
688188,2025/10/24,143.84,0.022971,0.447881
688188,2025/10/27,141.13,-0.01884,1.011356
688188,2025/10/28,140.85,0.002735,0.696793
688188,2025/10/29,142.98,0.015122,0.636666
688188,2025/10/30,138.85,-0.028885,0.749875
688188,2025/10/31,136.9,-0.014044,0.786086
688188,2025/11/3,137.98,0.007889,0.715043
688188,2025/11/4,135.5,-0.017974,0.559576
688188,2025/11/5,136.1,0.004428,0.460223
688188,2025/11/6,138.98,0.021161,0.606336
688188,2025/11/7,139.02,0.000288,0.331711
688188,2025/11/10,139.97,0.006834,0.481891
688188,2025/11/11,137.77,-0.015718,0.360708
688188,2025/11/12,136.02,-0.012702,0.628997
688188,2025/11/13,136.36,0.0025,0.370982
688188,2025/11/14,136.11,-0.001833,0.40378
688188,2025/11/17,134.87,-0.00911,0.36639
688188,2025/11/18,135.2,0.002447,0.293197
688188,2025/11/19,134.47,-0.005399,0.244918
688188,2025/11/20,132.06,-0.017922,0.337729
688188,2025/11/21,132.6,0.004089,0.594843
688188,2025/11/24,133.03,0.003243,0.420665
688188,2025/11/25,131.71,-0.009923,0.425755
688188,2025/11/26,132,0.002202,0.38081
688188,2025/11/27,131.61,-0.002955,0.306628
688188,2025/11/28,132.47,0.006534,0.307535
688188,2025/12/1,132.09,-0.002869,0.411318
688188,2025/12/2,130.15,-0.014687,0.37248
688188,2025/12/3,130.35,0.001537,0.248112
688188,2025/12/4,130,-0.002685,0.294466
688188,2025/12/5,132.62,0.020154,0.441258
688188,2025/12/8,134,0.010406,0.46695
688188,2025/12/9,134.96,0.007164,0.506994
688188,2025/12/10,132.48,-0.018376,0.469923
688188,2025/12/11,131.32,-0.008756,0.313305
688188,2025/12/12,133.43,0.016068,0.59675
688188,2025/12/15,134,0.004272,0.569077
688188,2025/12/16,132.25,-0.01306,0.351511
688188,2025/12/17,133.7,0.010964,0.414124
688188,2025/12/18,130.91,-0.020868,0.490752
688188,2025/12/19,132.09,0.009014,0.360763
688188,2025/12/22,131.39,-0.005299,0.637515
688188,2025/12/23,130.28,-0.008448,0.524089
688188,2025/12/24,132.84,0.01965,0.483587
688188,2025/12/25,132.86,0.000151,0.360912
688188,2025/12/26,136,0.023634,0.676064
688188,2025/12/29,133.96,-0.015,0.425044
688188,2025/12/30,137.2,0.024186,0.693866
688188,2025/12/31,135.89,-0.009548,0.516387
688188,2026/1/5,146.85,0.080653,1.511894
688188,2026/1/6,146.69,-0.00109,0.81317
688188,2026/1/7,146.16,-0.003613,0.640193
688188,2026/1/8,149.27,0.021278,0.876887
688188,2026/1/9,151.56,0.015341,0.993005
688188,2026/1/12,156.63,0.033452,1.40825
688188,2026/1/13,157.2,0.003639,1.020345
688188,2026/1/14,161.04,0.024427,1.418646
688188,2026/1/15,159.78,-0.007824,1.165298
688188,2026/1/16,160.11,0.002065,1.086464
688188,2026/1/19,162.23,0.013241,0.931303
688188,2026/1/20,159.6,-0.016212,0.723719
688188,2026/1/21,162.72,0.019549,1.073906
688188,2026/1/22,161.48,-0.00762,0.69179
688188,2026/1/23,164.65,0.019631,0.697275
688188,2026/1/26,158.72,-0.036016,0.807299
688188,2026/1/27,159.45,0.004599,0.766603
688188,2026/1/28,158.36,-0.006836,0.617967
688188,2026/1/29,157.57,-0.004989,0.74575
688188,2026/1/30,151.38,-0.039284,0.85671
688188,2026/2/2,146.94,-0.02933,0.95157
688188,2026/2/3,150.95,0.02729,0.704329
688188,2026/2/4,153.3,0.015568,0.559817
688188,2026/2/5,153.3,0,0.499103
688188,2026/2/6,149.53,-0.024592,0.44029
688188,2026/2/9,149.71,0.001204,0.544816
688188,2026/2/10,151,0.008617,0.472005
688188,2026/2/11,155.52,0.029934,0.653318
688188,2026/2/12,156.59,0.00688,0.588054
688188,2026/2/13,153.15,-0.021968,0.36703
688188,2026/2/24,151.77,-0.009011,0.448792
688188,2026/2/25,150.66,-0.007314,0.474175
688188,2026/2/26,153.5,0.01885,0.557725
688188,2026/2/27,151.66,-0.011987,0.396074
688188,2026/3/2,156.54,0.032177,0.841628
688188,2026/3/3,148.99,-0.04823,0.84553
688188,2026/3/4,144.34,-0.03121,0.743433
688188,2026/3/5,147.18,0.019676,0.919332
688188,2026/3/6,149.79,0.017733,0.494542
688188,2026/3/9,143.6,-0.041325,0.621245
688188,2026/3/10,145.6,0.013928,0.39721
688188,2026/3/11,149.54,0.02706,0.563484
688188,2026/3/12,145.58,-0.026481,0.355402
688188,2026/3/13,149.14,0.024454,0.86348
688188,2026/3/16,142.68,-0.043315,1.073711
688188,2026/3/17,141.14,-0.010793,0.341148
688188,2026/3/18,140.3,-0.005952,0.39549
688188,2026/3/19,137.24,-0.02181,0.422441
688188,2026/3/20,136.34,-0.006558,0.459126
688188,2026/3/23,128.6,-0.05677,0.732187
688188,2026/3/24,130.19,0.012364,0.537921
688188,2026/3/25,132.81,0.020124,0.466601
688188,2026/3/26,130.27,-0.019125,0.403656
688188,2026/3/27,132.27,0.015353,0.501953
688188,2026/3/30,131.28,-0.007485,0.362462
688188,2026/3/31,129.45,-0.01394,0.409916
688188,2026/4/1,133.23,0.0292,0.418735
688188,2026/4/2,131.56,-0.012535,0.309567
688188,2026/4/3,131.48,-0.000608,0.29728
688188,2026/4/7,128.28,-0.024338,0.593214
688188,2026/4/8,135.38,0.055348,0.687699
688188,2026/4/9,135.3,-0.000591,0.538086
688188,2026/4/10,142.09,0.050185,0.950512
688188,2026/4/13,141.5,-0.004152,0.556962
688188,2026/4/14,144.93,0.02424,0.634885
688188,2026/4/15,143.18,-0.012075,0.492508
688188,2026/4/16,144.51,0.009289,0.415679
688188,2026/4/17,144.84,0.002284,0.474989
688188,2026/4/20,143.47,-0.009459,0.670276
688188,2026/4/21,140.9,-0.017913,0.595477
688188,2026/4/22,142.46,0.011072,0.389512
688188,2026/4/23,139.12,-0.023445,0.534509
688188,2026/4/24,138.35,-0.005535,0.441358
688188,2026/4/27,141.27,0.021106,0.485424
688188,2026/4/28,139.09,-0.015431,0.416387
688188,2026/4/29,138.51,-0.00417,0.519348
688188,2026/4/30,141.78,0.023608,1.267622
688256,2022/6/1,58.04,0.025442,1.173296
688256,2022/6/2,61.86,0.065817,2.237173
688256,2022/6/6,68.7,0.110572,3.40809
688256,2022/6/7,69.28,0.008443,1.984552
688256,2022/6/8,67.75,-0.022084,1.613795
688256,2022/6/9,64.1,-0.053875,1.521309
688256,2022/6/10,64.51,0.006396,2.246336
688256,2022/6/13,64,-0.007906,1.76587
688256,2022/6/14,63.31,-0.010781,1.243328
688256,2022/6/15,62.52,-0.012478,1.400893
688256,2022/6/16,64.1,0.025272,0.920488
688256,2022/6/17,63.3,-0.01248,0.921013
688256,2022/6/20,62.6,-0.011058,0.803011
688256,2022/6/21,62.36,-0.003834,0.92082
688256,2022/6/22,61.06,-0.020847,0.902886
688256,2022/6/23,64.3,0.053063,1.323153
688256,2022/6/24,66.3,0.031104,1.479682
688256,2022/6/27,66.44,0.002112,1.212058
688256,2022/6/28,67,0.008429,0.952761
688256,2022/6/29,65.86,-0.017015,1.148058
688256,2022/6/30,64.7,-0.017613,1.186491
688256,2022/7/1,62.68,-0.031221,1.423929
688256,2022/7/4,63.1,0.006701,0.825757
688256,2022/7/5,62.47,-0.009984,0.806125
688256,2022/7/6,63.2,0.011686,1.106619
688256,2022/7/7,61.66,-0.024367,0.799918
688256,2022/7/8,63.66,0.032436,1.0024
688256,2022/7/11,61.5,-0.03393,0.766709
688256,2022/7/12,60.2,-0.021138,0.675857
688256,2022/7/13,60.35,0.002492,0.509821
688256,2022/7/14,60.27,-0.001326,0.500095
688256,2022/7/15,60.1,-0.002821,0.572091
688256,2022/7/18,61.21,0.018469,0.501238
688256,2022/7/19,63.99,0.045417,0.965079
688256,2022/7/20,62.99,-0.015627,0.617489
688256,2022/7/21,63.4,0.006509,0.873507
688256,2022/7/22,62.28,-0.017666,0.60084
688256,2022/7/25,62,-0.004496,0.509491
688256,2022/7/26,61.1,-0.014516,0.485184
688256,2022/7/27,61.69,0.009656,0.540122
688256,2022/7/28,62.82,0.018317,0.833978
688256,2022/7/29,61,-0.028972,0.615003
688256,2022/8/1,61.27,0.004426,0.885454
688256,2022/8/2,59.28,-0.032479,1.051708
688256,2022/8/3,61.48,0.037112,1.509122
688256,2022/8/4,63.53,0.033344,1.269067
688256,2022/8/5,70.06,0.102786,3.381784
688256,2022/8/8,67.17,-0.04125,2.656736
688256,2022/8/9,70.88,0.055233,2.51051
688256,2022/8/10,69.59,-0.0182,2.244088
688256,2022/8/11,69.79,0.002874,1.529464
688256,2022/8/12,67.65,-0.030663,1.623354
688256,2022/8/15,64.92,-0.040355,1.491899
688256,2022/8/16,63.93,-0.01525,1.107512
688256,2022/8/17,63.5,-0.006726,0.908321
688256,2022/8/18,63.64,0.002205,1.108306
688256,2022/8/19,61.18,-0.038655,1.314787
688256,2022/8/22,61.11,-0.001144,0.56588
688256,2022/8/23,60.6,-0.008346,0.591163
688256,2022/8/24,58.13,-0.040759,0.980748
688256,2022/8/25,57.44,-0.01187,0.676544
688256,2022/8/26,57.5,0.001045,0.484809
688256,2022/8/29,58.7,0.02087,0.522907
688256,2022/8/30,58.27,-0.007325,0.358245
688256,2022/8/31,59.09,0.014072,0.713568
688256,2022/9/1,67.32,0.139279,4.964587
688256,2022/9/2,80.78,0.199941,6.838247
688256,2022/9/5,77.35,-0.042461,6.955663
688256,2022/9/6,74.2,-0.040724,3.886962
688256,2022/9/7,79.68,0.073854,4.838584
688256,2022/9/8,74.86,-0.060492,3.179571
688256,2022/9/9,72,-0.038205,2.299594
688256,2022/9/13,67.97,-0.055972,2.41307
688256,2022/9/14,70.5,0.037222,2.663803
688256,2022/9/15,67.35,-0.044681,1.830842
688256,2022/9/16,69.24,0.028062,2.327642
688256,2022/9/19,68.78,-0.006644,2.122094
688256,2022/9/20,67.56,-0.017738,1.814477
688256,2022/9/21,66,-0.023091,1.549473
688256,2022/9/22,66.35,0.005303,1.001741
688256,2022/9/23,63.06,-0.049586,1.660846
688256,2022/9/26,63.31,0.003964,1.12343
688256,2022/9/27,66.51,0.050545,1.322164
688256,2022/9/28,64.56,-0.029319,1.492432
688256,2022/9/29,63.97,-0.009139,1.143498
688256,2022/9/30,62.68,-0.020166,0.876328
688256,2022/10/10,57.5,-0.082642,1.791138
688256,2022/10/11,56.26,-0.021565,0.999039
688256,2022/10/12,59.39,0.055635,1.363516
688256,2022/10/13,59.31,-0.001347,0.83152
688256,2022/10/14,60.77,0.024616,0.852947
688256,2022/10/17,61.8,0.016949,0.857016
688256,2022/10/18,60.51,-0.020874,0.830102
688256,2022/10/19,59.11,-0.023137,0.762079
688256,2022/10/20,63.93,0.081543,2.034446
688256,2022/10/21,65.33,0.021899,1.439644
688256,2022/10/24,64.68,-0.009949,1.198276
688256,2022/10/25,64.35,-0.005102,1.004194
688256,2022/10/26,65.8,0.022533,1.198112
688256,2022/10/27,67.42,0.02462,1.706382
688256,2022/10/28,64.82,-0.038564,1.448042
688256,2022/10/31,65.76,0.014502,1.265317
688256,2022/11/1,65.34,-0.006387,1.927883
688256,2022/11/2,65.88,0.008264,1.153678
688256,2022/11/3,67.15,0.019277,1.165726
688256,2022/11/4,67.69,0.008042,1.074883
688256,2022/11/7,66.21,-0.021864,1.022143
688256,2022/11/8,65.48,-0.011026,0.727319
688256,2022/11/9,65.35,-0.001985,0.600214
688256,2022/11/10,64.09,-0.019281,1.103227
688256,2022/11/11,64.68,0.009206,1.250128
688256,2022/11/14,66.48,0.027829,0.960483
688256,2022/11/15,69.14,0.040012,1.514925
688256,2022/11/16,68.5,-0.009257,0.987149
688256,2022/11/17,69.45,0.013869,1.080116
688256,2022/11/18,67.77,-0.02419,0.969176
688256,2022/11/21,67.7,-0.001033,1.282995
688256,2022/11/22,65.88,-0.026883,0.97994
688256,2022/11/23,64.54,-0.02034,0.911479
688256,2022/11/24,63.65,-0.01379,0.659461
688256,2022/11/25,63.45,-0.003142,0.546203
688256,2022/11/28,62.25,-0.018913,0.639178
688256,2022/11/29,64.19,0.031165,0.721226
688256,2022/11/30,63.42,-0.011996,1.195413
688256,2022/12/1,64.92,0.023652,0.819464
688256,2022/12/2,66,0.016636,0.711256
688256,2022/12/5,66.49,0.007424,0.735826
688256,2022/12/6,67.59,0.016544,0.959032
688256,2022/12/7,67.06,-0.007841,0.565302
688256,2022/12/8,65.22,-0.027438,0.766777
688256,2022/12/9,65.71,0.007513,0.978808
688256,2022/12/12,67.11,0.021306,0.984527
688256,2022/12/13,66.87,-0.003576,0.588466
688256,2022/12/14,66.81,-0.000897,1.027108
688256,2022/12/15,67.48,0.010028,0.768899
688256,2022/12/16,63.98,-0.051867,1.975617
688256,2022/12/19,60.3,-0.057518,1.540723
688256,2022/12/20,59.9,-0.006633,0.779461
688256,2022/12/21,58.53,-0.022871,0.732033
688256,2022/12/22,57.19,-0.022894,0.717657
688256,2022/12/23,56.47,-0.01259,0.739368
688256,2022/12/26,57.14,0.011865,0.74679
688256,2022/12/27,57.17,0.000525,0.690735
688256,2022/12/28,55.88,-0.022564,0.545536
688256,2022/12/29,55.6,-0.005011,0.544817
688256,2022/12/30,54.56,-0.018705,0.861819
688256,2023/1/3,56.78,0.040689,0.846088
688256,2023/1/4,56.94,0.002818,0.642773
688256,2023/1/5,56.8,-0.002459,0.666883
688256,2023/1/6,56.65,-0.002641,0.705317
688256,2023/1/9,56.89,0.004237,0.58496
688256,2023/1/10,57.14,0.004394,0.790598
688256,2023/1/11,56.37,-0.013476,0.690652
688256,2023/1/12,55.73,-0.011354,0.752882
688256,2023/1/13,56.09,0.00646,0.494685
688256,2023/1/16,57.79,0.030308,1.137462
688256,2023/1/17,58.05,0.004499,0.854278
688256,2023/1/18,58.5,0.007752,0.676611
688256,2023/1/19,61,0.042735,1.194738
688256,2023/1/20,61.03,0.000492,0.762293
688256,2023/1/30,64.31,0.053744,2.101754
688256,2023/1/31,62.1,-0.034365,1.173089
688256,2023/2/1,64.74,0.042512,1.820122
688256,2023/2/2,69.9,0.079703,3.833907
688256,2023/2/3,71.11,0.01731,3.373244
688256,2023/2/6,72.84,0.024329,4.34658
688256,2023/2/7,75.7,0.039264,6.24594
688256,2023/2/8,74.8,-0.011889,5.745356
688256,2023/2/9,79.07,0.057086,6.115709
688256,2023/2/10,79.11,0.000506,5.700597
688256,2023/2/13,87.5,0.106055,6.581727
688256,2023/2/14,85.48,-0.023086,4.589795
688256,2023/2/15,89.1,0.042349,6.342882
688256,2023/2/16,80.5,-0.096521,5.95107
688256,2023/2/17,80,-0.006211,3.786919
688256,2023/2/20,82.45,0.030625,3.078329
688256,2023/2/21,85.3,0.034566,3.681179
688256,2023/2/22,84.4,-0.010551,2.379326
688256,2023/2/23,83.22,-0.013981,2.755237
688256,2023/2/24,87.93,0.056597,4.387007
688256,2023/2/27,85.17,-0.031389,3.096959
688256,2023/2/28,83.97,-0.014089,3.014433
688256,2023/3/1,90.6,0.078957,5.342794
688256,2023/3/2,91.5,0.009934,3.685154
688256,2023/3/3,93.71,0.024153,4.155378
688256,2023/3/6,91.23,-0.026465,2.712566
688256,2023/3/7,87.88,-0.03672,2.881966
688256,2023/3/8,90.01,0.024238,2.58852
688256,2023/3/9,90.6,0.006555,1.933475
688256,2023/3/10,91.98,0.015232,3.410552
688256,2023/3/13,95.78,0.041313,2.949068
688256,2023/3/14,102.89,0.074233,5.275627
688256,2023/3/15,103.98,0.010594,3.868349
688256,2023/3/16,102.44,-0.014811,4.442636
688256,2023/3/17,122.93,0.20002,9.188587
688256,2023/3/20,135,0.098186,8.255825
688256,2023/3/21,136.8,0.013333,5.09601
688256,2023/3/22,160.15,0.170687,8.41295
688256,2023/3/23,167,0.042772,8.370004
688256,2023/3/24,183,0.095808,8.212424
688256,2023/3/27,186.39,0.018525,7.885349
688256,2023/3/28,172,-0.077204,6.445256
688256,2023/3/29,172,0,8.949673
688256,2023/3/30,176.1,0.023837,8.535203
688256,2023/3/31,185.95,0.055934,8.381278
688256,2023/4/3,211,0.134714,8.75221
688256,2023/4/4,215.51,0.021374,6.810522
688256,2023/4/6,208,-0.034848,6.467283
688256,2023/4/7,225.5,0.084135,5.283935
688256,2023/4/10,207.59,-0.079424,7.639308
688256,2023/4/11,201.5,-0.029337,7.603033
688256,2023/4/12,206,0.022333,6.279427
688256,2023/4/13,188,-0.087379,7.074747
688256,2023/4/14,195,0.037234,5.712465
688256,2023/4/17,196.8,0.009231,5.155684
688256,2023/4/18,195.78,-0.005183,5.242281
688256,2023/4/19,221.8,0.132904,8.907753
688256,2023/4/20,266.16,0.2,8.243383
688256,2023/4/21,248,-0.06823,7.822951
688256,2023/4/24,243,-0.020161,6.749823
688256,2023/4/25,248,0.020576,7.18937
688256,2023/4/26,238,-0.040323,5.965052
688256,2023/4/27,230.75,-0.030462,5.703709
688256,2023/4/28,249.5,0.081257,6.031961
688256,2023/5/4,232.8,-0.066934,4.851058
688256,2023/5/5,207.98,-0.106615,8.105381
688256,2023/5/8,208.39,0.001971,4.474518
688256,2023/5/9,211.4,0.014444,4.646139
688256,2023/5/10,199.08,-0.058278,5.701434
688256,2023/5/11,196.02,-0.015371,3.392146
688256,2023/5/12,196,-0.000102,3.097948
688256,2023/5/15,188.45,-0.03852,7.314459
688256,2023/5/16,184.51,-0.020907,4.237185
688256,2023/5/17,187.54,0.016422,3.308286
688256,2023/5/18,196.81,0.049429,6.768929
688256,2023/5/19,195.3,-0.007672,5.717431
688256,2023/5/22,188.65,-0.03405,3.918283
688256,2023/5/23,184.11,-0.024066,3.414164
688256,2023/5/24,182,-0.011461,4.329503
688256,2023/5/25,194.5,0.068681,6.640697
688256,2023/5/26,224,0.151671,7.94282
688256,2023/5/29,219.6,-0.019643,6.193442
688256,2023/5/30,234.8,0.069217,4.993896
688256,2023/5/31,254.19,0.082581,5.981011
688256,2023/6/1,237.01,-0.067587,5.002312
688256,2023/6/2,228.7,-0.035062,4.855993
688256,2023/6/5,230.32,0.007084,3.684834
688256,2023/6/6,223.25,-0.030696,3.75147
688256,2023/6/7,221.2,-0.009183,2.912286
688256,2023/6/8,221.01,-0.000859,2.924145
688256,2023/6/9,226.78,0.026107,5.833435
688256,2023/6/12,220.21,-0.028971,4.65806
688256,2023/6/13,232.9,0.057627,5.213776
688256,2023/6/14,224.8,-0.034779,5.024085
688256,2023/6/15,211,-0.061388,4.918985
688256,2023/6/16,222.85,0.056161,5.589548
688256,2023/6/19,239.1,0.072919,6.950696
688256,2023/6/20,267,0.116688,8.367756
688256,2023/6/21,230.98,-0.134906,6.257377
688256,2023/6/26,202.5,-0.123301,6.185465
688256,2023/6/27,196.69,-0.028691,3.257743
688256,2023/6/28,202.95,0.031827,6.643373
688256,2023/6/29,193,-0.049027,5.933277
688256,2023/6/30,188,-0.025907,4.485911
688256,2023/7/3,192.54,0.024149,4.681664
688256,2023/7/4,202.41,0.051262,4.848011
688256,2023/7/5,200.8,-0.007954,3.069163
688256,2023/7/6,206.82,0.02998,4.468156
688256,2023/7/7,195.43,-0.055072,3.826044
688256,2023/7/10,196.96,0.007829,2.763158
688256,2023/7/11,210.3,0.067729,4.710201
688256,2023/7/12,196.29,-0.066619,3.848295
688256,2023/7/13,200.1,0.01941,3.96715
688256,2023/7/14,206.01,0.029535,4.027834
688256,2023/7/17,200.2,-0.028203,3.313359
688256,2023/7/18,185,-0.075924,5.181234
688256,2023/7/19,182.37,-0.014216,2.710859
688256,2023/7/20,176,-0.034929,3.549783
688256,2023/7/21,170.9,-0.028977,4.037384
688256,2023/7/24,167.16,-0.021884,3.593623
688256,2023/7/25,167,-0.000957,3.711998
688256,2023/7/26,169.42,0.014491,4.27508
688256,2023/7/27,165.14,-0.025263,2.644991
688256,2023/7/28,160.8,-0.026281,3.811616
688256,2023/7/31,164.01,0.019963,3.175249
688256,2023/8/1,164.77,0.004634,2.748103
688256,2023/8/2,166.9,0.012927,2.833281
688256,2023/8/3,168.21,0.007849,2.78172
688256,2023/8/4,172.86,0.027644,3.145058
688256,2023/8/7,169.75,-0.017991,2.68051
688256,2023/8/8,169.15,-0.003535,1.621756
688256,2023/8/9,165.12,-0.023825,1.8962
688256,2023/8/10,164,-0.006783,1.365615
688256,2023/8/11,158,-0.036585,1.834324
688256,2023/8/14,159.4,0.008861,2.160712
688256,2023/8/15,158.57,-0.005207,1.645936
688256,2023/8/16,152.8,-0.036388,1.977059
688256,2023/8/17,156.94,0.027094,2.645577
688256,2023/8/18,151.4,-0.0353,1.965225
688256,2023/8/21,151.4,0,1.575129
688256,2023/8/22,157.61,0.041017,2.148616
688256,2023/8/23,150.14,-0.047395,1.924111
688256,2023/8/24,150.3,0.001066,2.10348
688256,2023/8/25,140.52,-0.06507,3.014259
688256,2023/8/28,145.1,0.032593,2.736184
688256,2023/8/29,145.96,0.005927,3.155777
