ticker,date,close,ret,turnover,market,industry
300418,2024-06-11,33.43,0.012723,2.56789,China,Software
300418,2024-06-12,34.52,0.032605,3.516156,China,Software
300418,2024-06-13,34.52,0.0,2.448367,China,Software
300418,2024-06-14,34.1,-0.012167,4.653723,China,Software
300418,2024-06-17,33.66,-0.012903,2.528273,China,Software
300418,2024-06-18,33.79,0.003862,2.40721,China,Software
300418,2024-06-19,33.16,-0.018645,2.1271,China,Software
300418,2024-06-20,31.82,-0.04041,3.214305,China,Software
300418,2024-06-21,31.96,0.0044,1.648716,China,Software
300418,2024-06-24,30.6,-0.042553,2.57627,China,Software
300418,2024-06-25,29.96,-0.020915,2.79644,China,Software
300418,2024-06-26,34.26,0.143525,8.026276,China,Software
300418,2024-06-27,32.59,-0.048745,5.501419,China,Software
300418,2024-06-28,32.24,-0.009226,3.838084,China,Software
300418,2024-07-01,31.78,-0.014268,2.713823,China,Software
300418,2024-07-02,32.16,0.011957,4.256361,China,Software
300418,2024-07-03,31.43,-0.022699,2.721992,China,Software
300418,2024-07-04,30.73,-0.022272,2.252951,China,Software
300418,2024-07-05,30.66,-0.002278,2.60721,China,Software
300418,2024-07-08,29.68,-0.031963,2.299021,China,Software
300418,2024-07-09,30.52,0.028302,2.744128,China,Software
300418,2024-07-10,29.97,-0.018021,2.426577,China,Software
300418,2024-07-11,30.4,0.014348,2.558482,China,Software
300418,2024-07-12,29.51,-0.029276,2.458263,China,Software
300418,2024-07-15,29.61,0.003389,1.609104,China,Software
300418,2024-07-16,30.2,0.019926,2.670568,China,Software
300418,2024-07-17,31.14,0.031126,4.461019,China,Software
300418,2024-07-18,30.58,-0.017983,2.827739,China,Software
300418,2024-07-19,30.75,0.005559,2.232488,China,Software
300418,2024-07-22,30.7,-0.001626,1.783716,China,Software
300418,2024-07-23,29.23,-0.047883,2.653905,China,Software
300418,2024-07-24,28.58,-0.022237,2.223679,China,Software
300418,2024-07-25,28.45,-0.004549,1.618641,China,Software
300418,2024-07-26,29.16,0.024956,2.329502,China,Software
300418,2024-07-29,28.92,-0.00823,1.479092,China,Software
300418,2024-07-30,28.82,-0.003458,1.496945,China,Software
300418,2024-07-31,30.14,0.045802,2.97619,China,Software
300418,2024-08-01,29.71,-0.014267,2.126328,China,Software
300418,2024-08-02,29.07,-0.021542,2.463595,China,Software
300418,2024-08-05,28.3,-0.026488,2.682367,China,Software
300418,2024-08-06,28.9,0.021201,2.18358,China,Software
300418,2024-08-07,27.95,-0.032872,2.722752,China,Software
300418,2024-08-08,27.64,-0.011091,2.080697,China,Software
300418,2024-08-09,27.0,-0.023155,1.922214,China,Software
300418,2024-08-12,26.55,-0.016667,1.816253,China,Software
300418,2024-08-13,26.71,0.006026,1.414899,China,Software
300418,2024-08-14,28.01,0.048671,5.596396,China,Software
300418,2024-08-15,28.34,0.011782,3.952957,China,Software
300418,2024-08-16,27.75,-0.020819,2.181568,China,Software
300418,2024-08-19,29.18,0.051532,4.940247,China,Software
300418,2024-08-20,28.05,-0.038725,3.876055,China,Software
300418,2024-08-21,27.2,-0.030303,2.78259,China,Software
300418,2024-08-22,26.62,-0.021324,2.417314,China,Software
300418,2024-08-23,26.14,-0.018032,2.737574,China,Software
300418,2024-08-26,26.74,0.022953,2.924245,China,Software
300418,2024-08-27,25.93,-0.030292,2.102517,China,Software
300418,2024-08-28,26.12,0.007327,2.06539,China,Software
300418,2024-08-29,26.17,0.001914,2.122207,China,Software
300418,2024-08-30,27.16,0.03783,3.551031,China,Software
300418,2024-09-02,25.83,-0.048969,2.903201,China,Software
300418,2024-09-03,26.1,0.010453,1.93069,China,Software
300418,2024-09-04,25.7,-0.015326,1.592913,China,Software
300418,2024-09-05,26.86,0.045136,4.624535,China,Software
300418,2024-09-06,27.16,0.011169,4.202539,China,Software
300418,2024-09-09,27.26,0.003682,2.690637,China,Software
300418,2024-09-10,27.39,0.004769,2.763597,China,Software
300418,2024-09-11,27.57,0.006572,3.158737,China,Software
300418,2024-09-12,27.31,-0.009431,3.536751,China,Software
300418,2024-09-13,27.6,0.010619,3.069235,China,Software
300418,2024-09-18,26.5,-0.039855,2.801826,China,Software
300418,2024-09-19,27.24,0.027925,2.576393,China,Software
300418,2024-09-20,27.2,-0.001468,1.853746,China,Software
300418,2024-09-23,26.71,-0.018015,1.794896,China,Software
300418,2024-09-24,28.19,0.05541,4.375179,China,Software
300418,2024-09-25,28.55,0.01277,5.21638,China,Software
300418,2024-09-26,29.64,0.038179,4.360376,China,Software
300418,2024-09-27,31.84,0.074224,6.478474,China,Software
300418,2024-09-30,37.55,0.179334,9.433088,China,Software
300418,2024-10-08,45.04,0.199467,12.352526,China,Software
300418,2024-10-09,39.12,-0.131439,9.762521,China,Software
300418,2024-10-10,37.27,-0.04729,5.996623,China,Software
300418,2024-10-11,34.65,-0.070298,5.220433,China,Software
300418,2024-10-14,36.2,0.044733,4.613284,China,Software
300418,2024-10-15,35.73,-0.012983,5.856113,China,Software
300418,2024-10-16,36.4,0.018752,4.832716,China,Software
300418,2024-10-17,41.45,0.138736,15.245878,China,Software
300418,2024-10-18,41.45,0.0,14.086554,China,Software
300418,2024-10-21,42.28,0.020024,11.849185,China,Software
300418,2024-10-22,42.88,0.014191,12.637524,China,Software
300418,2024-10-23,40.23,-0.0618,8.861403,China,Software
300418,2024-10-24,39.63,-0.014914,4.875136,China,Software
300418,2024-10-25,42.11,0.062579,8.014732,China,Software
300418,2024-10-28,43.28,0.027784,8.399838,China,Software
300418,2024-10-29,41.67,-0.0372,7.014872,China,Software
300418,2024-10-30,41.02,-0.015599,4.933533,China,Software
300418,2024-10-31,40.75,-0.006582,6.454175,China,Software
300418,2024-11-01,38.19,-0.062822,6.391611,China,Software
300418,2024-11-04,38.67,0.012569,3.24384,China,Software
300418,2024-11-05,41.08,0.062322,6.905454,China,Software
300418,2024-11-06,41.92,0.020448,8.669128,China,Software
300418,2024-11-07,42.45,0.012643,5.631926,China,Software
300418,2024-11-08,42.47,0.000471,6.886113,China,Software
300418,2024-11-11,48.37,0.138922,14.075404,China,Software
300418,2024-11-12,46.66,-0.035352,8.813839,China,Software
300418,2024-11-13,49.8,0.067295,11.182649,China,Software
300418,2024-11-14,45.65,-0.083333,9.122754,China,Software
300418,2024-11-15,46.46,0.017744,11.038712,China,Software
300418,2024-11-18,40.8,-0.121825,11.122437,China,Software
300418,2024-11-19,40.97,0.004167,6.470586,China,Software
300418,2024-11-20,43.33,0.057603,8.366237,China,Software
300418,2024-11-21,43.87,0.012462,7.608603,China,Software
300418,2024-11-22,42.76,-0.025302,8.518331,China,Software
300418,2024-11-25,44.41,0.038587,6.824788,China,Software
300418,2024-11-26,43.11,-0.029273,5.782625,China,Software
300418,2024-11-27,44.89,0.04129,6.105855,China,Software
300418,2024-11-28,44.05,-0.018712,6.549033,China,Software
300418,2024-11-29,46.11,0.046765,8.334805,China,Software
300418,2024-12-02,47.29,0.025591,7.878357,China,Software
300418,2024-12-03,46.4,-0.01882,5.118346,China,Software
300418,2024-12-04,44.68,-0.037069,4.855892,China,Software
300418,2024-12-05,47.7,0.067592,8.11382,China,Software
300418,2024-12-06,48.92,0.025577,10.13957,China,Software
300418,2024-12-09,49.94,0.02085,7.550641,China,Software
300418,2024-12-10,48.22,-0.034441,9.551046,China,Software
300418,2024-12-11,47.25,-0.020116,5.489827,China,Software
300418,2024-12-12,47.05,-0.004233,4.913036,China,Software
300418,2024-12-13,45.43,-0.034431,5.27182,China,Software
300418,2024-12-16,43.78,-0.03632,4.593528,China,Software
300418,2024-12-17,42.7,-0.024669,3.479148,China,Software
300418,2024-12-18,43.01,0.00726,2.98221,China,Software
300418,2024-12-19,43.61,0.01395,2.858924,China,Software
300418,2024-12-20,43.92,0.007108,3.294533,China,Software
300418,2024-12-23,41.48,-0.055556,3.569539,China,Software
300418,2024-12-24,41.21,-0.006509,3.022973,China,Software
300418,2024-12-25,40.32,-0.021597,2.318142,China,Software
300418,2024-12-26,41.03,0.017609,2.436866,China,Software
300418,2024-12-27,40.22,-0.019742,2.981767,China,Software
300418,2024-12-30,40.41,0.004724,2.303372,China,Software
300418,2024-12-31,38.48,-0.04776,2.812663,China,Software
300418,2025-01-02,37.17,-0.034044,3.342286,China,Software
300418,2025-01-03,35.47,-0.045736,3.067467,China,Software
300418,2025-01-06,35.54,0.001973,2.39671,China,Software
300418,2025-01-07,36.56,0.0287,2.785143,China,Software
300418,2025-01-08,36.21,-0.009573,2.705389,China,Software
300418,2025-01-09,36.23,0.000552,2.264173,China,Software
300418,2025-01-10,34.95,-0.03533,2.270622,China,Software
300418,2025-01-13,35.09,0.004006,1.985131,China,Software
300418,2025-01-14,37.1,0.057281,3.495726,China,Software
300418,2025-01-15,36.75,-0.009434,3.20491,China,Software
300418,2025-01-16,36.82,0.001905,2.568342,China,Software
300418,2025-01-17,36.46,-0.009777,1.954404,China,Software
300418,2025-01-20,36.3,-0.004388,2.522349,China,Software
300418,2025-01-21,36.35,0.001377,2.371882,China,Software
300418,2025-01-22,35.28,-0.029436,2.639876,China,Software
300418,2025-01-23,35.14,-0.003968,3.584417,China,Software
300418,2025-01-24,36.4,0.035857,5.89667,China,Software
300418,2025-01-27,36.89,0.013462,6.060059,China,Software
300418,2025-02-05,43.51,0.179452,11.197625,China,Software
300418,2025-02-06,42.8,-0.016318,9.65911,China,Software
300418,2025-02-07,42.93,0.003037,10.064268,China,Software
300418,2025-02-10,43.28,0.008153,7.176388,China,Software
300418,2025-02-11,41.4,-0.043438,6.831373,China,Software
300418,2025-02-12,42.11,0.01715,4.969539,China,Software
300418,2025-02-13,41.15,-0.022797,5.374779,China,Software
300418,2025-02-14,43.21,0.050061,11.153564,China,Software
300418,2025-02-17,43.24,0.000694,7.921415,China,Software
300418,2025-02-18,42.47,-0.017808,8.543499,China,Software
300418,2025-02-19,42.7,0.005416,5.651052,China,Software
300418,2025-02-20,41.44,-0.029508,5.262251,China,Software
300418,2025-02-21,42.38,0.022683,5.653619,China,Software
300418,2025-02-24,42.25,-0.003067,4.644022,China,Software
300418,2025-02-25,41.07,-0.027929,4.191175,China,Software
300418,2025-02-26,40.82,-0.006087,4.542044,China,Software
300418,2025-02-27,39.91,-0.022293,4.0054,China,Software
300418,2025-02-28,37.01,-0.072663,4.676177,China,Software
300418,2025-03-03,37.2,0.005134,2.850265,China,Software
300418,2025-03-04,37.5,0.008065,1.993243,China,Software
300418,2025-03-05,37.53,0.0008,2.173663,China,Software
300418,2025-03-06,39.46,0.051426,5.153414,China,Software
300418,2025-03-07,39.92,0.011657,7.435008,China,Software
300418,2025-03-10,38.66,-0.031563,3.772553,China,Software
300418,2025-03-11,38.33,-0.008536,2.21321,China,Software
300418,2025-03-12,38.07,-0.006783,2.498085,China,Software
300418,2025-03-13,37.43,-0.016811,2.262526,China,Software
300418,2025-03-14,38.35,0.024579,2.702489,China,Software
300418,2025-03-17,38.05,-0.007823,1.909679,China,Software
300418,2025-03-18,38.03,-0.000526,1.79582,China,Software
300418,2025-03-19,37.59,-0.01157,1.656137,China,Software
300418,2025-03-20,37.16,-0.011439,1.532576,China,Software
300418,2025-03-21,36.34,-0.022067,1.859001,China,Software
300418,2025-03-24,35.86,-0.013209,2.379549,China,Software
300418,2025-03-25,35.08,-0.021751,1.402028,China,Software
300418,2025-03-26,35.09,0.000285,1.106364,China,Software
300418,2025-03-27,35.71,0.017669,2.400109,China,Software
300418,2025-03-28,35.02,-0.019322,1.417541,China,Software
300418,2025-03-31,34.46,-0.015991,1.748311,China,Software
300418,2025-04-01,34.2,-0.007545,1.21909,China,Software
300418,2025-04-02,34.24,0.00117,0.923962,China,Software
300418,2025-04-03,34.04,-0.005841,1.239564,China,Software
300418,2025-04-07,27.23,-0.200059,4.26971,China,Software
300418,2025-04-08,28.69,0.053617,3.618039,China,Software
300418,2025-04-09,29.53,0.029278,3.186369,China,Software
300418,2025-04-10,30.12,0.01998,2.719251,China,Software
300418,2025-04-11,30.3,0.005976,1.897617,China,Software
300418,2025-04-14,30.8,0.016502,1.848012,China,Software
300418,2025-04-15,30.64,-0.005195,1.22533,China,Software
300418,2025-04-16,30.39,-0.008159,1.311641,China,Software
300418,2025-04-17,30.1,-0.009543,1.061563,China,Software
300418,2025-04-18,30.3,0.006645,0.940488,China,Software
300418,2025-04-21,31.0,0.023102,1.633413,China,Software
300418,2025-04-22,30.7,-0.009677,1.26713,China,Software
300418,2025-04-23,30.68,-0.000651,1.332994,China,Software
300418,2025-04-24,30.06,-0.020209,1.533441,China,Software
300418,2025-04-25,30.07,0.000333,1.404864,China,Software
300418,2025-04-28,30.8,0.024277,3.423746,China,Software
300418,2025-04-29,31.4,0.019481,2.881589,China,Software
300418,2025-04-30,31.9,0.015924,2.932515,China,Software
300418,2025-05-06,32.79,0.0279,2.652747,China,Software
300418,2025-05-07,32.51,-0.008539,2.285781,China,Software
300418,2025-05-08,32.87,0.011074,2.822256,China,Software
300418,2025-05-09,31.99,-0.026772,1.725546,China,Software
300418,2025-05-12,32.69,0.021882,1.663112,China,Software
300418,2025-05-13,32.5,-0.005812,1.89432,China,Software
300418,2025-05-14,32.63,0.004,1.565658,China,Software
300418,2025-05-15,31.68,-0.029114,1.41734,China,Software
300418,2025-05-16,31.62,-0.001894,0.933575,China,Software
300418,2025-05-19,31.13,-0.015497,1.481467,China,Software
300418,2025-05-20,31.67,0.017347,1.463675,China,Software
300418,2025-05-21,31.19,-0.015156,1.02156,China,Software
300418,2025-05-22,37.43,0.200064,12.316561,China,Software
300418,2025-05-23,36.57,-0.022976,11.194723,China,Software
300418,2025-05-26,37.45,0.024063,10.371533,China,Software
300418,2025-05-27,36.93,-0.013885,6.534562,China,Software
300418,2025-05-28,34.76,-0.05876,6.252535,China,Software
300418,2025-05-29,35.0,0.006904,5.062015,China,Software
300418,2025-05-30,33.42,-0.045143,4.222094,China,Software
300418,2025-06-03,33.5,0.002394,3.28058,China,Software
300418,2025-06-04,34.03,0.015821,3.851488,China,Software
300418,2025-06-05,34.48,0.013224,3.392486,China,Software
300418,2025-06-06,33.98,-0.014501,2.475194,China,Software
300418,2025-06-09,34.64,0.019423,2.80123,China,Software
300418,2025-06-10,33.78,-0.024827,3.461414,China,Software
300418,2025-06-11,33.91,0.003848,2.461823,China,Software
300418,2025-06-12,33.82,-0.002654,3.015118,China,Software
300418,2025-06-13,32.56,-0.037256,4.556982,China,Software
300418,2025-06-16,33.45,0.027334,3.521014,China,Software
300418,2025-06-17,33.51,0.001794,2.691701,China,Software
300418,2025-06-18,32.95,-0.016711,1.775568,China,Software
300418,2025-06-19,32.47,-0.014568,2.459602,China,Software
300418,2025-06-20,31.66,-0.024946,2.028727,China,Software
300418,2025-06-23,32.18,0.016425,1.770348,China,Software
300418,2025-06-24,32.85,0.02082,2.239643,China,Software
300418,2025-06-25,33.39,0.016438,2.794659,China,Software
300418,2025-06-26,33.19,-0.00599,2.574119,China,Software
300418,2025-06-27,32.89,-0.009039,2.076202,China,Software
300418,2025-06-30,33.63,0.022499,2.801433,China,Software
300418,2025-07-01,33.16,-0.013976,1.903067,China,Software
300418,2025-07-02,32.71,-0.013571,1.600506,China,Software
300418,2025-07-03,32.88,0.005197,1.294996,China,Software
300418,2025-07-04,33.01,0.003954,2.605187,China,Software
300418,2025-07-07,32.43,-0.01757,1.662973,China,Software
300418,2025-07-08,33.03,0.018501,2.01391,China,Software
300418,2025-07-09,33.7,0.020285,4.160717,China,Software
300418,2025-07-10,33.61,-0.002671,2.248822,China,Software
300418,2025-07-11,33.72,0.003273,2.628372,China,Software
300418,2025-07-14,33.2,-0.015421,2.068755,China,Software
300418,2025-07-15,34.56,0.040964,6.10676,China,Software
300418,2025-07-16,34.15,-0.011863,5.126555,China,Software
300418,2025-07-17,35.54,0.040703,6.179549,China,Software
300418,2025-07-18,34.94,-0.016882,4.642178,China,Software
300418,2025-07-21,34.75,-0.005438,2.902277,China,Software
300418,2025-07-22,34.28,-0.013525,2.524251,China,Software
300418,2025-07-23,34.06,-0.006418,2.148695,China,Software
300418,2025-07-24,34.92,0.02525,3.018086,China,Software
300418,2025-07-25,35.77,0.024341,4.993907,China,Software
300418,2025-07-28,35.05,-0.020129,3.32613,China,Software
300418,2025-07-29,34.95,-0.002853,2.56575,China,Software
300418,2025-07-30,34.85,-0.002861,4.011226,China,Software
300418,2025-07-31,35.9,0.030129,8.188648,China,Software
300418,2025-08-01,36.08,0.005014,6.914677,China,Software
300418,2025-08-04,35.74,-0.009424,4.370807,China,Software
300418,2025-08-05,35.19,-0.015389,3.731816,China,Software
300418,2025-08-06,35.37,0.005115,2.883528,China,Software
300418,2025-08-07,34.91,-0.013005,3.082999,China,Software
300418,2025-08-08,33.44,-0.042108,4.458403,China,Software
300418,2025-08-11,34.99,0.046352,4.498722,China,Software
300418,2025-08-12,36.3,0.037439,8.124484,China,Software
300418,2025-08-13,36.32,0.000551,4.751788,China,Software
300418,2025-08-14,35.42,-0.02478,3.606967,China,Software
300418,2025-08-15,35.94,0.014681,3.403123,China,Software
300418,2025-08-18,37.14,0.033389,6.781889,China,Software
300418,2025-08-19,36.86,-0.007539,3.778875,China,Software
300418,2025-08-20,37.24,0.010309,3.518433,China,Software
300418,2025-08-21,36.98,-0.006982,4.080041,China,Software
300418,2025-08-22,44.38,0.200108,17.288021,China,Software
300418,2025-08-25,43.6,-0.017575,13.415687,China,Software
300418,2025-08-26,41.9,-0.038991,7.979845,China,Software
300418,2025-08-27,40.3,-0.038186,10.901645,China,Software
300418,2025-08-28,41.3,0.024814,8.413424,China,Software
300418,2025-08-29,42.0,0.016949,8.763261,China,Software
300418,2025-09-01,41.67,-0.007857,6.466701,China,Software
300418,2025-09-02,43.47,0.043197,14.645741,China,Software
300418,2025-09-03,42.27,-0.027605,10.919267,China,Software
300418,2025-09-04,43.5,0.029099,11.992956,China,Software
300418,2025-09-05,41.05,-0.056322,12.010424,China,Software
300418,2025-09-08,40.35,-0.017052,6.763939,China,Software
300418,2025-09-09,38.87,-0.036679,5.32647,China,Software
300418,2025-09-10,40.7,0.04708,8.081836,China,Software
300418,2025-09-11,42.04,0.032924,8.233128,China,Software
300418,2025-09-12,41.4,-0.015224,6.119752,China,Software
300418,2025-09-15,41.87,0.011353,6.052565,China,Software
300418,2025-09-16,41.54,-0.007882,4.820013,China,Software
300418,2025-09-17,41.21,-0.007944,4.073577,China,Software
300418,2025-09-18,41.62,0.009949,8.669575,China,Software
300418,2025-09-19,43.45,0.043969,11.154168,China,Software
300418,2025-09-22,42.65,-0.018412,6.771413,China,Software
300418,2025-09-23,43.37,0.016882,8.551623,China,Software
300418,2025-09-24,45.41,0.047037,10.860839,China,Software
300418,2025-09-25,48.77,0.073993,16.403562,China,Software
300418,2025-09-26,45.12,-0.074841,10.851575,China,Software
300418,2025-09-29,45.24,0.00266,6.848732,China,Software
300418,2025-09-30,48.59,0.07405,10.333057,China,Software
300418,2025-10-09,49.98,0.028607,10.886078,China,Software
300418,2025-10-10,46.36,-0.072429,8.504242,China,Software
300418,2025-10-13,44.75,-0.034728,6.176481,China,Software
300418,2025-10-14,42.31,-0.054525,6.444914,China,Software
300418,2025-10-15,42.97,0.015599,3.852984,China,Software
300418,2025-10-16,42.2,-0.017919,4.341412,China,Software
300418,2025-10-17,40.57,-0.038626,3.95312,China,Software
300418,2025-10-20,40.92,0.008627,2.966639,China,Software
300418,2025-10-21,41.6,0.016618,2.909176,China,Software
300418,2025-10-22,41.72,0.002885,3.599425,China,Software
300418,2025-10-23,41.09,-0.015101,3.436767,China,Software
300418,2025-10-24,41.27,0.004381,3.16851,China,Software
300418,2025-10-27,42.87,0.038769,4.903454,China,Software
300418,2025-10-28,43.36,0.01143,5.212145,China,Software
300418,2025-10-29,44.47,0.0256,4.853908,China,Software
300418,2025-10-30,44.31,-0.003598,7.96809,China,Software
300418,2025-10-31,46.07,0.03972,8.880673,China,Software
300418,2025-11-03,46.43,0.007814,7.23224,China,Software
300418,2025-11-04,45.82,-0.013138,5.167772,China,Software
300418,2025-11-05,44.4,-0.030991,5.683831,China,Software
300418,2025-11-06,43.94,-0.01036,3.94222,China,Software
300418,2025-11-07,42.9,-0.023669,3.620397,China,Software
300418,2025-11-10,43.33,0.010023,3.970978,China,Software
300418,2025-11-11,41.5,-0.042234,4.755452,China,Software
300418,2025-11-12,40.31,-0.028675,3.835928,China,Software
300418,2025-11-13,40.63,0.007938,3.013024,China,Software
300418,2025-11-14,39.15,-0.036426,3.209651,China,Software
300418,2025-11-17,40.72,0.040102,4.318013,China,Software
300418,2025-11-18,42.34,0.039784,6.90402,China,Software
300418,2025-11-19,41.29,-0.024799,4.264481,China,Software
300418,2025-11-20,40.56,-0.01768,2.7987,China,Software
300418,2025-11-21,40.42,-0.003452,4.929596,China,Software
300418,2025-11-24,43.16,0.067788,7.687817,China,Software
300418,2025-11-25,45.69,0.058619,11.42516,China,Software
300418,2025-11-26,45.16,-0.0116,7.124622,China,Software
300418,2025-11-27,43.85,-0.029008,5.053383,China,Software
300418,2025-11-28,43.5,-0.007982,3.872971,China,Software
300418,2025-12-01,43.52,0.00046,3.510626,China,Software
300418,2025-12-02,41.89,-0.037454,4.053016,China,Software
300418,2025-12-03,40.3,-0.037957,3.54457,China,Software
300418,2025-12-04,39.89,-0.010174,2.754686,China,Software
300418,2025-12-05,41.1,0.030333,3.700698,China,Software
300418,2025-12-08,41.1,0.0,3.304872,China,Software
300418,2025-12-09,40.98,-0.00292,2.932906,China,Software
300418,2025-12-10,40.98,0.0,2.578984,China,Software
300418,2025-12-11,39.82,-0.028306,2.80013,China,Software
300418,2025-12-12,40.66,0.021095,3.120219,China,Software
300418,2025-12-15,39.23,-0.03517,2.534901,China,Software
300418,2025-12-16,37.88,-0.034412,2.957553,China,Software
300418,2025-12-17,40.1,0.058606,4.72934,China,Software
300418,2025-12-18,39.95,-0.003741,2.465089,China,Software
300418,2025-12-19,39.99,0.001001,1.860025,China,Software
300418,2025-12-22,40.02,0.00075,2.023638,China,Software
300418,2025-12-23,39.77,-0.006247,2.29104,China,Software
300418,2025-12-24,39.77,0.0,2.054656,China,Software
300418,2025-12-25,39.79,0.000503,2.217424,China,Software
300418,2025-12-26,39.69,-0.002513,2.744805,China,Software
300418,2025-12-29,39.67,-0.000504,2.468211,China,Software
300418,2025-12-30,40.18,0.012856,3.9495,China,Software
300418,2025-12-31,41.7,0.03783,6.468753,China,Software
300418,2026-01-05,43.77,0.04964,7.536732,China,Software
300418,2026-01-06,44.89,0.025588,7.570252,China,Software
300418,2026-01-07,44.34,-0.012252,7.212306,China,Software
300418,2026-01-08,45.02,0.015336,5.928712,China,Software
300418,2026-01-09,54.02,0.199911,16.367192,China,Software
300418,2026-01-12,64.82,0.199926,15.8199,China,Software
300418,2026-01-13,62.73,-0.032243,22.39606,China,Software
300418,2026-01-14,62.6,-0.002072,17.589838,China,Software
300418,2026-01-15,62.31,-0.004633,11.797165,China,Software
300418,2026-01-16,55.76,-0.10512,13.590283,China,Software
300418,2026-01-19,54.3,-0.026184,7.220372,China,Software
300418,2026-01-20,53.25,-0.019337,6.130443,China,Software
300418,2026-01-21,52.59,-0.012394,5.338398,China,Software
300418,2026-01-22,53.45,0.016353,5.411816,China,Software
300418,2026-01-23,55.74,0.042844,9.015038,China,Software
300418,2026-01-26,54.12,-0.029064,8.242754,China,Software
300418,2026-01-27,54.33,0.00388,6.785092,China,Software
300418,2026-01-28,53.38,-0.017486,8.003338,China,Software
300418,2026-01-29,56.61,0.06051,13.509409,China,Software
300418,2026-01-30,55.8,-0.014308,7.623753,China,Software
300418,2026-02-02,52.7,-0.055556,6.756969,China,Software
300418,2026-02-03,55.87,0.060152,6.885426,China,Software
300418,2026-02-04,58.88,0.053875,13.071315,China,Software
300418,2026-02-05,59.26,0.006454,10.320573,China,Software
300418,2026-02-06,54.8,-0.075262,9.712352,China,Software
300418,2026-02-09,59.3,0.082117,9.411464,China,Software
300418,2026-02-10,59.78,0.008094,12.614401,China,Software
300418,2026-02-11,56.55,-0.054031,7.745153,China,Software
300418,2026-02-12,63.01,0.114235,13.773221,China,Software
300418,2026-02-13,60.39,-0.041581,8.805427,China,Software
300418,2026-02-24,63.0,0.043219,11.340612,China,Software
300418,2026-02-25,58.6,-0.069841,10.495129,China,Software
300418,2026-02-26,57.06,-0.02628,6.022865,China,Software
300418,2026-02-27,61.1,0.070803,10.514233,China,Software
300418,2026-03-02,58.09,-0.049264,8.222065,China,Software
300418,2026-03-03,52.3,-0.099673,8.512155,China,Software
300418,2026-03-04,52.21,-0.001721,4.203927,China,Software
300418,2026-03-05,52.68,0.009002,3.977333,China,Software
300418,2026-03-06,53.21,0.010061,3.348731,China,Software
300418,2026-03-09,55.02,0.034016,6.181024,China,Software
300418,2026-03-10,56.14,0.020356,7.259569,China,Software
300418,2026-03-11,53.84,-0.040969,5.271614,China,Software
300418,2026-03-12,53.05,-0.014673,3.523908,China,Software
300418,2026-03-13,50.51,-0.047879,4.562776,China,Software
300418,2026-03-16,50.56,0.00099,2.928494,China,Software
300418,2026-03-17,48.6,-0.038766,3.211895,China,Software
300418,2026-03-18,50.14,0.031687,3.199678,China,Software
300418,2026-03-19,54.88,0.094535,11.248421,China,Software
300418,2026-03-20,53.62,-0.022959,8.460846,China,Software
300418,2026-03-23,49.93,-0.068818,6.257266,China,Software
300418,2026-03-24,48.35,-0.031644,5.726623,China,Software
300418,2026-03-25,50.88,0.052327,5.70302,China,Software
300418,2026-03-26,50.7,-0.003538,4.689069,China,Software
300418,2026-03-27,51.19,0.009665,3.860794,China,Software
300418,2026-03-30,49.9,-0.0252,4.844632,China,Software
300418,2026-03-31,49.0,-0.018036,3.356749,China,Software
300418,2026-04-01,51.2,0.044898,4.815018,China,Software
300418,2026-04-02,47.79,-0.066602,5.19612,China,Software
300418,2026-04-03,46.42,-0.028667,3.015738,China,Software
300418,2026-04-07,47.22,0.017234,3.042988,China,Software
300418,2026-04-08,52.4,0.109699,7.180132,China,Software
300418,2026-04-09,50.46,-0.037023,4.088663,China,Software
300418,2026-04-10,50.05,-0.008125,3.737688,China,Software
300418,2026-04-13,49.75,-0.005994,2.6327,China,Software
300418,2026-04-14,50.85,0.022111,3.867011,China,Software
300418,2026-04-15,49.79,-0.020846,3.501553,China,Software
300418,2026-04-16,52.02,0.044788,6.207254,China,Software
300418,2026-04-17,52.62,0.011534,3.892753,China,Software
300418,2026-04-20,54.56,0.036868,5.518018,China,Software
300418,2026-04-21,54.28,-0.005132,7.092448,China,Software
300418,2026-04-22,53.63,-0.011975,5.373037,China,Software
300418,2026-04-23,52.36,-0.023681,4.19554,China,Software
300418,2026-04-24,50.9,-0.027884,3.937412,China,Software
300418,2026-04-27,51.17,0.005305,3.720627,China,Software
300418,2026-04-28,49.6,-0.030682,3.018642,China,Software
300418,2026-04-29,50.18,0.011694,3.009982,China,Software
300418,2026-04-30,48.86,-0.026305,3.247927,China,Software
300450,2022-06-01,48.8,0.005356,0.860755,China,Software
300450,2022-06-02,51.35,0.052254,1.436788,China,Software
300450,2022-06-06,53.5,0.04187,1.758408,China,Software
300450,2022-06-07,52.7,-0.014953,0.831119,China,Software
300450,2022-06-08,54.0,0.024668,1.176916,China,Software
300450,2022-06-09,54.09,0.001667,1.33962,China,Software
300450,2022-06-10,57.93,0.070993,1.428121,China,Software
300450,2022-06-13,62.74,0.083031,1.701878,China,Software
300450,2022-06-14,62.97,0.003666,1.303243,China,Software
300450,2022-06-15,60.49,-0.039384,1.256699,China,Software
300450,2022-06-16,61.51,0.016862,0.848748,China,Software
300450,2022-06-17,62.0,0.007966,1.318214,China,Software
300450,2022-06-20,61.3,-0.01129,1.449149,China,Software
300450,2022-06-21,64.2,0.047308,1.241004,China,Software
300450,2022-06-22,64.4,0.003115,1.161456,China,Software
