date,ticker,market,industry,close,log_ret,volume,turnover,marketcap,beta,ret,ret_market,stock_ret,China,Software,event_day,actual_event_date,expected_ret,abnormal_ret,event
2023-07-24,WDAY,US,Software,223.1199951171875,-0.0086128918643068,1339900.0,,,1.035,,0.0040260384968748,-0.0086128918643068,0,1,-95,2023-12-06,0.005507729995106149,-0.01412062185941295,Gemini
2023-07-25,WDAY,US,Software,227.3999938964844,0.0190008330410078,1257300.0,,,1.035,,0.0028107195758387,0.0190008330410078,0,1,-94,2023-12-06,0.0039450918873460885,0.015055741153661711,Gemini
2023-07-26,WDAY,US,Software,230.0500030517578,0.0115861353911088,2615000.0,,,1.035,,-0.0001554509786759,0.0115861353911088,0,1,-93,2023-12-06,0.0001312360653296214,0.011454899325779179,Gemini
2023-07-27,WDAY,US,Software,229.8000030517578,-0.0010873111723905,2372600.0,,,1.035,,-0.006445393055197,-0.0010873111723905,0,1,-92,2023-12-06,-0.007956273323560534,0.006868962151170034,Gemini
2023-07-28,WDAY,US,Software,235.0,0.0223761354494437,1605500.0,,,1.035,,0.0098293758104338,0.0223761354494437,0,1,-91,2023-12-06,0.012969570571587893,0.009406564877855806,Gemini
2023-07-31,WDAY,US,Software,237.1300048828125,0.0090230204051487,1104100.0,,,1.035,,0.0014676354365687,0.0090230204051487,0,1,-90,2023-12-06,0.002218175255321498,0.006804845149827203,Gemini
2023-08-01,WDAY,US,Software,239.8000030517578,0.0111967207703688,1274900.0,,,1.035,,-0.0026686453076827,0.0111967207703688,0,1,-89,2023-12-06,-0.003100189993078503,0.014296910763447303,Gemini
2023-08-02,WDAY,US,Software,229.22000122070312,-0.0451230089256583,1630700.0,,,1.035,,-0.0139362006383361,-0.0451230089256583,0,1,-88,2023-12-06,-0.01758783684544821,-0.02753517208021009,Gemini
2023-08-03,WDAY,US,Software,229.33999633789065,0.0005233562481039,1283100.0,,,1.035,,-0.0025512254502915,0.0005233562481039,0,1,-87,2023-12-06,-0.0029492133723814317,0.0034725696204853315,Gemini
2023-08-04,WDAY,US,Software,230.1199951171875,0.0033952881344212,1263300.0,,,1.035,,-0.0053141693739379,0.0033952881344212,0,1,-86,2023-12-06,-0.006501763563086246,0.009897051697507446,Gemini
2023-08-07,WDAY,US,Software,233.5500030517578,0.014795309238402,1374000.0,,,1.035,,0.0089836189648565,0.014795309238402,0,1,-85,2023-12-06,0.011882109614696587,0.0029131996237054137,Gemini
2023-08-08,WDAY,US,Software,227.5399932861328,-0.0260701824096916,1435800.0,,,1.035,,-0.0042272051000588,-0.0260701824096916,0,1,-84,2023-12-06,-0.00510416185810401,-0.02096602055158759,Gemini
2023-08-09,WDAY,US,Software,225.55999755859375,-0.0087398294900278,1275800.0,,,1.035,,-0.0070636191020451,-0.0087398294900278,0,1,-83,2023-12-06,-0.008751178729288189,1.1349239260388319e-05,Gemini
2023-08-10,WDAY,US,Software,227.8699951171875,0.0101890813607262,1030400.0,,,1.035,,0.0002506825210808,0.0101890813607262,0,1,-82,2023-12-06,0.0006534361829882264,0.009535645177737972,Gemini
2023-08-11,WDAY,US,Software,226.4600067138672,-0.0062069109430257,770700.0,,,1.035,,-0.0010702648992294,-0.0062069109430257,0,1,-81,2023-12-06,-0.0010450174011658782,-0.005161893541859822,Gemini
2023-08-14,WDAY,US,Software,228.11000061035156,0.0072596128930104,934900.0,,,1.035,,0.005734004879419,0.0072596128930104,0,1,-80,2023-12-06,0.007703806522789358,-0.000444193629778958,Gemini
2023-08-15,WDAY,US,Software,230.88999938964844,0.012113432561502,1381400.0,,,1.035,,-0.0116181393960964,0.012113432561502,0,1,-79,2023-12-06,-0.014607309865618706,0.026720742427120706,Gemini
2023-08-16,WDAY,US,Software,230.41000366210935,-0.0020810574359161,1429300.0,,,1.035,,-0.0075840817926245,-0.0020810574359161,0,1,-78,2023-12-06,-0.009420381536789403,0.007339324100873303,Gemini
2023-08-17,WDAY,US,Software,224.05999755859375,-0.0279464843171618,1667200.0,,,1.035,,-0.007742811377529,-0.0279464843171618,0,1,-77,2023-12-06,-0.009624473560625622,-0.01832201075653618,Gemini
2023-08-18,WDAY,US,Software,224.4199981689453,0.0016054258433064,1462300.0,,,1.035,,-0.0001487178839572,0.0016054258433064,0,1,-76,2023-12-06,0.0001398933734719391,0.001465532469834461,Gemini
2023-08-21,WDAY,US,Software,227.22999572753903,0.0124434135036762,1195400.0,,,1.035,,0.0068556348597997,0.0124434135036762,0,1,-75,2023-12-06,0.009145980852351195,0.0032974326513250055,Gemini
2023-08-22,WDAY,US,Software,226.2599945068359,-0.0042779453611278,1377800.0,,,1.035,,-0.0027813310465456,-0.0042779453611278,0,1,-74,2023-12-06,-0.0032450795580316644,-0.001032865803096136,Gemini
2023-08-23,WDAY,US,Software,230.22000122070312,0.0173506225690337,1328700.0,,,1.035,,0.0109843307107913,0.0173506225690337,0,1,-73,2023-12-06,0.014454593563334141,0.0028960290056995602,Gemini
2023-08-24,WDAY,US,Software,224.8699951171875,-0.0235129430544425,3629700.0,,,1.035,,-0.013549353984008,-0.0235129430544425,0,1,-72,2023-12-06,-0.017090435452736235,-0.006422507601706266,Gemini
2023-08-25,WDAY,US,Software,236.97000122070312,0.0524111202609289,5637100.0,,,1.035,,0.0066955010602951,0.0524111202609289,0,1,-71,2023-12-06,0.008940083311290146,0.043471036949638754,Gemini
2023-08-28,WDAY,US,Software,236.3000030517578,-0.0028313588881133,1879000.0,,,1.035,,0.0062450785941964,-0.0028313588881133,0,1,-70,2023-12-06,0.008360937131687316,-0.011192296019800617,Gemini
2023-08-29,WDAY,US,Software,241.6699981689453,0.0224709545105935,1848800.0,,,1.035,,0.0144040687120565,0.0224709545105935,0,1,-69,2023-12-06,0.018851639332008955,0.0036193151785845444,Gemini
2023-08-30,WDAY,US,Software,243.13999938964844,0.0060642549991435,1644100.0,,,1.035,,0.0038258541811929,0.0060642549991435,0,1,-68,2023-12-06,0.005250336125196084,0.0008139188739474165,Gemini
2023-08-31,WDAY,US,Software,244.5,0.0055779022975673,1982900.0,,,1.035,,-0.0015982129743398,0.0055779022975673,0,1,-67,2023-12-06,-0.0017238447993131467,0.007301747096880446,Gemini
2023-09-01,WDAY,US,Software,248.4900054931641,0.0161873164695329,1070300.0,,,1.035,,0.0017975127655185,0.0161873164695329,0,1,-66,2023-12-06,0.002642326378274143,0.013544990091258756,Gemini
2023-09-05,WDAY,US,Software,247.2100067138672,-0.0051644203861361,1172500.0,,,1.035,,-0.0042029978213812,-0.0051644203861361,0,1,-65,2023-12-06,-0.0050730365168524015,-9.138386928369841e-05,Gemini
2023-09-06,WDAY,US,Software,248.41000366210935,0.0048424166418337,1165600.0,,,1.035,,-0.0069960144914322,0.0048424166418337,0,1,-64,2023-12-06,-0.008664253775701574,0.013506670417535276,Gemini
2023-09-07,WDAY,US,Software,250.47000122070312,0.0082585361075115,1021700.0,,,1.035,,-0.0032164331157329,0.0082585361075115,0,1,-63,2023-12-06,-0.003804527010308377,0.012063063117819878,Gemini
2023-09-08,WDAY,US,Software,250.6300048828125,0.0006386097210067,1117900.0,,,1.035,,0.001425606062257,0.0006386097210067,0,1,-62,2023-12-06,0.0021641345415566024,-0.0015255248205499022,Gemini
2023-09-11,WDAY,US,Software,252.2100067138672,0.0062843329667858,1240800.0,,,1.035,,0.0067009514981355,0.0062843329667858,0,1,-61,2023-12-06,0.008947091399229834,-0.002662758432444034,Gemini
2023-09-12,WDAY,US,Software,247.72999572753903,-0.0179226742692177,1242500.0,,,1.035,,-0.0057121690230039,-0.0179226742692177,0,1,-60,2023-12-06,-0.007013505302427756,-0.010909168966789944,Gemini
2023-09-13,WDAY,US,Software,245.19000244140625,-0.0103059960128941,1270400.0,,,1.035,,0.0012408621175346,-0.0103059960128941,0,1,-59,2023-12-06,0.001926593659731917,-0.012232589672626018,Gemini
2023-09-14,WDAY,US,Software,245.0800018310547,-0.0004487348246427,1119900.0,,,1.035,,0.0083945855336662,-0.0004487348246427,0,1,-58,2023-12-06,0.011124739618730494,-0.011573474443373194,Gemini
2023-09-15,WDAY,US,Software,240.86000061035156,-0.0173688409623218,2821800.0,,,1.035,,-0.0122341458424939,-0.0173688409623218,0,1,-57,2023-12-06,-0.015399361343716278,-0.0019694796186055206,Gemini
2023-09-18,WDAY,US,Software,244.3300018310547,0.0143039236884809,1362300.0,,,1.035,,0.0007210276941755,0.0143039236884809,0,1,-56,2023-12-06,0.0012581986684205978,0.013045725020060302,Gemini
2023-09-19,WDAY,US,Software,243.1000061035156,-0.0050468716257723,1168600.0,,,1.035,,-0.0021533273615331,-0.0050468716257723,0,1,-55,2023-12-06,-0.0024376022176989306,-0.0026092694080733694,Gemini
2023-09-20,WDAY,US,Software,237.8000030517578,-0.022042909339116,1261100.0,,,1.035,,-0.009439204206291,-0.022042909339116,0,1,-54,2023-12-06,-0.011805668993421524,-0.010237240345694475,Gemini
2023-09-21,WDAY,US,Software,230.1699981689453,-0.0326118387096021,1746500.0,,,1.035,,-0.016536918318488,-0.0326118387096021,0,1,-53,2023-12-06,-0.02093179906325522,-0.011680039646346882,Gemini
2023-09-22,WDAY,US,Software,230.82000732421875,0.0028200593431834,1162700.0,,,1.035,,-0.0022982374027607,0.0028200593431834,0,1,-52,2023-12-06,-0.0026239252878822532,0.0054439846310656535,Gemini
2023-09-25,WDAY,US,Software,231.58999633789065,0.0033303333372711,894200.0,,,1.035,,0.0040149942038066,0.0033303333372711,0,1,-51,2023-12-06,0.0054935294153875954,-0.0021631960781164955,Gemini
2023-09-26,WDAY,US,Software,229.2400054931641,-0.0101990374147908,1217300.0,,,1.035,,-0.0148441654822649,-0.0101990374147908,0,1,-50,2023-12-06,-0.018755283876076157,0.008556246461285357,Gemini
2023-09-27,WDAY,US,Software,230.80999755859375,0.0068253370280616,2338100.0,,,1.035,,0.0002292877722947,0.0068253370280616,0,1,-49,2023-12-06,0.0006259271487911689,0.006199409879270431,Gemini
2023-09-28,WDAY,US,Software,211.22000122070312,-0.088694600576475,9196300.0,,,1.035,,0.0058758771430006,-0.088694600576475,0,1,-48,2023-12-06,0.007886223665869616,-0.09658082424234463,Gemini
2023-09-29,WDAY,US,Software,214.8500061035156,0.0170398885316426,4066600.0,,,1.035,,-0.0027132596482893,0.0170398885316426,0,1,-47,2023-12-06,-0.003157554416175795,0.020197442947818396,Gemini
2023-10-02,WDAY,US,Software,213.66000366210935,-0.0055541549716347,2168600.0,,,1.035,,7.936440615299324e-05,-0.0055541549716347,0,1,-46,2023-12-06,0.00043315802364913035,-0.005987312995283831,Gemini
2023-10-03,WDAY,US,Software,207.3000030517578,-0.0302189494944437,2929700.0,,,1.035,,-0.0138393958634491,-0.0302189494944437,0,1,-45,2023-12-06,-0.017463366776206964,-0.012755582718236735,Gemini
2023-10-04,WDAY,US,Software,209.3699951171875,0.0099359642125275,1987100.0,,,1.035,,0.0080770476078289,0.0099359642125275,0,1,-44,2023-12-06,0.010716454307785589,-0.0007804900952580896,Gemini
2023-10-05,WDAY,US,Software,205.13999938964844,-0.0204103284717451,2444700.0,,,1.035,,-0.0013048811469951,-0.0204103284717451,0,1,-43,2023-12-06,-0.0013466833121563882,-0.01906364515958871,Gemini
2023-10-06,WDAY,US,Software,213.6300048828125,0.0405528996145695,2208600.0,,,1.035,,0.0117456420939611,0.0405528996145695,0,1,-42,2023-12-06,0.015433475862145413,0.02511942375242409,Gemini
2023-10-09,WDAY,US,Software,217.75,0.0191020462140705,1486600.0,,,1.035,,0.0062840681193874,0.0191020462140705,0,1,-41,2023-12-06,0.008411069254879297,0.010690976959191202,Gemini
2023-10-10,WDAY,US,Software,220.9199981689453,0.0144530210120589,1702100.0,,,1.035,,0.0051944760999853,0.0144530210120589,0,1,-40,2023-12-06,0.007010088835700598,0.007442932176358302,Gemini
2023-10-11,WDAY,US,Software,222.0,0.0048767451276083,1360700.0,,,1.035,,0.004283819500095,0.0048767451276083,0,1,-39,2023-12-06,0.005839180787253025,-0.0009624356596447253,Gemini
2023-10-12,WDAY,US,Software,215.75,-0.0285570519087421,1528300.0,,,1.035,,-0.0062660249406549,-0.0285570519087421,0,1,-38,2023-12-06,-0.007725644600310177,-0.020831407308431922,Gemini
2023-10-13,WDAY,US,Software,214.88999938964844,-0.0039940635093654,1206500.0,,,1.035,,-0.0050314956602198,-0.0039940635093654,0,1,-37,2023-12-06,-0.006138306112147045,0.002144242602781645,Gemini
2023-10-16,WDAY,US,Software,215.6199951171875,0.0033913100113471,855500.0,,,1.035,,0.0105386423025899,0.0033913100113471,0,1,-36,2023-12-06,0.013881534361516826,-0.010490224350169726,Gemini
2023-10-17,WDAY,US,Software,218.07000732421875,0.0112985692856832,1423300.0,,,1.035,,-9.824987944376509e-05,0.0112985692856832,0,1,-35,2023-12-06,0.00020478434629417293,0.011093784939389027,Gemini
2023-10-18,WDAY,US,Software,214.61000061035156,-0.0159937154738084,1036400.0,,,1.035,,-0.0134904082511518,-0.0159937154738084,0,1,-34,2023-12-06,-0.017014643949076917,0.0010209284752685163,Gemini
2023-10-19,WDAY,US,Software,213.2599945068359,-0.0063103774454214,1156200.0,,,1.035,,-0.0085190323280579,-0.0063103774454214,0,1,-33,2023-12-06,-0.010622526348534257,0.004312148903112857,Gemini
2023-10-20,WDAY,US,Software,211.16000366210935,-0.0098958955337392,1278500.0,,,1.035,,-0.0126651491961559,-0.0098958955337392,0,1,-32,2023-12-06,-0.01595353873151704,0.006057643197777841,Gemini
2023-10-23,WDAY,US,Software,209.5800018310547,-0.0075106205146558,1197900.0,,,1.035,,-0.0016869920654349,-0.0075106205146558,0,1,-31,2023-12-06,-0.0018379955695481999,-0.0056726249451076,Gemini
2023-10-24,WDAY,US,Software,212.3699951171875,0.0132244766786232,676400.0,,,1.035,,0.0072395235196288,0.0132244766786232,0,1,-30,2023-12-06,0.009639578901885774,0.003584897776737426,Gemini
2023-10-25,WDAY,US,Software,207.2100067138672,-0.0245972092919395,1294600.0,,,1.035,,-0.014443434657238,-0.0245972092919395,0,1,-29,2023-12-06,-0.018240030433294814,-0.006357178858644685,Gemini
2023-10-26,WDAY,US,Software,205.97999572753903,-0.0059537482147207,1672200.0,,,1.035,,-0.0119030812055848,-0.0059537482147207,0,1,-28,2023-12-06,-0.014973683598713459,0.00901993538399276,Gemini
2023-10-27,WDAY,US,Software,206.0099945068359,0.0001456286806037,1341500.0,,,1.035,,-0.0048118385786207,0.0001456286806037,0,1,-27,2023-12-06,-0.005855874463626763,0.0060015031442304636,Gemini
2023-10-30,WDAY,US,Software,207.1999969482422,0.0057598110206232,1370500.0,,,1.035,,0.0119384743002859,0.0057598110206232,0,1,-26,2023-12-06,0.015681416504548715,-0.009921605483925514,Gemini
2023-10-31,WDAY,US,Software,211.7100067138672,0.0215329497366462,1888700.0,,,1.035,,0.0064540848216882,0.0215329497366462,0,1,-25,2023-12-06,0.008629674078166694,0.012903275658479508,Gemini
2023-11-01,WDAY,US,Software,211.4600067138672,-0.0011815583389756,1664200.0,,,1.035,,0.0104511949901918,-0.0011815583389756,0,1,-24,2023-12-06,0.01376909597155251,-0.014950654310528111,Gemini
2023-11-02,WDAY,US,Software,212.9199981689453,0.0068806126503881,1308800.0,,,1.035,,0.0186829389340864,0.0068806126503881,0,1,-23,2023-12-06,0.02435334390631391,-0.01747273125592581,Gemini
2023-11-03,WDAY,US,Software,218.41000366210935,0.0254575474306261,1381500.0,,,1.035,,0.0093498835445514,0.0254575474306261,0,1,-22,2023-12-06,0.012353046896958294,0.013104500533667808,Gemini
2023-11-06,WDAY,US,Software,218.38999938964844,-9.159465354927862e-05,972400.0,,,1.035,,0.0017514577241005,-9.159465354927862e-05,0,1,-21,2023-12-06,0.002583109524550776,-0.0026747041781000546,Gemini
2023-11-07,WDAY,US,Software,221.4499969482422,0.0139143641065059,1136700.0,,,1.035,,0.0028360934017119,0.0139143641065059,0,1,-20,2023-12-06,0.003977717156781808,0.009936646949724091,Gemini
2023-11-08,WDAY,US,Software,222.6000061035156,0.0051796496722429,689000.0,,,1.035,,0.0010044110324198,0.0051796496722429,0,1,-19,2023-12-06,0.0016225685435043151,0.003557081128738585,Gemini
2023-11-09,WDAY,US,Software,225.4499969482422,0.0127219250701459,2282000.0,,,1.035,,-0.0081166906990687,0.0127219250701459,0,1,-18,2023-12-06,-0.010105201759149288,0.022827126829295188,Gemini
2023-11-10,WDAY,US,Software,230.0099945068359,0.0200243710258311,1788800.0,,,1.035,,0.0154957592707722,0.0200243710258311,0,1,-17,2023-12-06,0.02025531802029653,-0.00023094699446542938,Gemini
2023-11-13,WDAY,US,Software,226.3000030517578,-0.016261196231685,1779100.0,,,1.035,,-0.00083618844137,-0.016261196231685,0,1,-16,2023-12-06,-0.0007440455436153075,-0.015517150688069692,Gemini
2023-11-14,WDAY,US,Software,232.4199981689453,0.0266845057915691,1596600.0,,,1.035,,0.0188953704745772,0.0266845057915691,0,1,-15,2023-12-06,0.024626485066807067,0.0020580207247620323,Gemini
2023-11-15,WDAY,US,Software,231.5099945068359,-0.0039230265064371,1312100.0,,,1.035,,0.0015957382078471,-0.0039230265064371,0,1,-14,2023-12-06,0.002382887800024283,-0.006305914306461383,Gemini
2023-11-16,WDAY,US,Software,231.9499969482422,0.0018987726307129,1259600.0,,,1.035,,0.0011897193967137,0.0018987726307129,0,1,-13,2023-12-06,0.0018608351472081922,3.793748350470788e-05,Gemini
2023-11-17,WDAY,US,Software,231.66000366210935,-0.0012510227284673,1013600.0,,,1.035,,0.0012812279371779,-0.0012510227284673,0,1,-12,2023-12-06,0.001978495400858283,-0.003229518129325583,Gemini
2023-11-20,WDAY,US,Software,237.02000427246097,0.0228737484737213,1236000.0,,,1.035,,0.0073631037937956,0.0228737484737213,0,1,-11,2023-12-06,0.009798476490360612,0.01307527198336069,Gemini
2023-11-21,WDAY,US,Software,236.67999267578125,-0.0014355569232094,955000.0,,,1.035,,-0.0020229759317579,-0.0014355569232094,0,1,-10,2023-12-06,-0.0022699983829836097,0.0008344414597742098,Gemini
2023-11-22,WDAY,US,Software,234.2599945068359,-0.0102774006701104,1313700.0,,,1.035,,0.0040529050943133,-0.0102774006701104,0,1,-9,2023-12-06,0.00554227464693092,-0.015819675317041322,Gemini
2023-11-24,WDAY,US,Software,236.61000061035156,0.0099816324648544,860800.0,,,1.035,,0.000596695609645,0.0099816324648544,0,1,-8,2023-12-06,0.0010983344139095523,0.008883298050944849,Gemini
2023-11-27,WDAY,US,Software,235.8300018310547,-0.0033020044195031,1746600.0,,,1.035,,-0.0019560693168983,-0.0033020044195031,0,1,-7,2023-12-06,-0.002183970901446744,-0.001118033518056356,Gemini
2023-11-28,WDAY,US,Software,237.3300018310547,0.0063403711785671,2806000.0,,,1.035,,0.0009796385280502,0.0063403711785671,0,1,-6,2023-12-06,0.0015907164438763528,0.004749654734690747,Gemini
2023-11-29,WDAY,US,Software,263.489990234375,0.1045637941178919,9168700.0,,,1.035,,-0.0009466966151019,0.1045637941178919,0,1,-5,2023-12-06,-0.000886135229296509,0.10544992934718841,Gemini
2023-11-30,WDAY,US,Software,270.7200012207031,0.0270697013924239,4494400.0,,,1.035,,0.0037769312649946,0.0270697013924239,0,1,-4,2023-12-06,0.005187431802823615,0.021882269589600285,Gemini
2023-12-01,WDAY,US,Software,272.9200134277344,0.0080936802205226,2690100.0,,,1.035,,0.0058565589538466,0.0080936802205226,0,1,-3,2023-12-06,0.00786138463964988,0.00023229558087272013,Gemini
2023-12-04,WDAY,US,Software,269.2200012207031,-0.013649867397311,3375000.0,,,1.035,,-0.0054231880638269,-0.013649867397311,0,1,-2,2023-12-06,-0.006641938093680563,-0.007007929303630436,Gemini
2023-12-05,WDAY,US,Software,267.760009765625,-0.0054378003755376,2490400.0,,,1.035,,-0.0005690315939348,-0.0054378003755376,0,1,-1,2023-12-06,-0.00040053943725486583,-0.005037260938282734,Gemini
2023-12-06,WDAY,US,Software,267.32000732421875,-0.0016446233330683,1824200.0,,,1.035,,-0.0039138519449437,-0.0016446233330683,0,1,0,2023-12-06,-0.004701257260064629,0.003056633926996329,Gemini
2023-12-07,WDAY,US,Software,272.3800048828125,0.0187516980257208,2009500.0,,,1.035,,0.0079366106848219,0.0187516980257208,0,1,1,2023-12-06,0.010535882703222555,0.008215815322498246,Gemini
2023-12-08,WDAY,US,Software,273.4100036621094,0.0037743453926376,1485100.0,,,1.035,,0.0040871341465037,0.0037743453926376,0,1,2,2023-12-06,0.00558628582820968,-0.0018119404355720803,Gemini
2023-12-11,WDAY,US,Software,276.1099853515625,0.0098267705287164,1949200.0,,,1.035,,0.0039168135477814,0.0098267705287164,0,1,3,2023-12-06,0.005367290259644786,0.004459480269071615,Gemini
2023-12-12,WDAY,US,Software,276.75,0.0023152876001086,2425100.0,,,1.035,,0.0045888127956924,0.0023152876001086,0,1,4,2023-12-06,0.006231336408351654,-0.003916048808243054,Gemini
2023-12-13,WDAY,US,Software,278.67999267578125,0.0069495722913474,2687700.0,,,1.035,,0.0135583451750198,0.0069495722913474,0,1,5,2023-12-06,0.017764221202719484,-0.010814648911372083,Gemini
2023-12-14,WDAY,US,Software,270.7799987792969,-0.0287574653212281,2930500.0,,,1.035,,0.0026435651851544,-0.0287574653212281,0,1,6,2023-12-06,0.0037301673796785737,-0.032487632700906675,Gemini
2023-12-15,WDAY,US,Software,272.70001220703125,0.0070656560562672,3442400.0,,,1.035,,-7.625240044859478e-05,0.0070656560562672,0,1,7,2023-12-06,0.00023306836159050316,0.006832587694676697,Gemini
2023-12-18,WDAY,US,Software,272.75,0.0001832900980475,1317100.0,,,1.035,,0.0045181222634005,0.0001832900980475,0,1,8,2023-12-06,0.0061404436248154665,-0.005957153526767967,Gemini
2023-12-19,WDAY,US,Software,273.9800109863281,0.0044995264090774,1400700.0,,,1.035,,0.0058492674508189,0.0044995264090774,0,1,9,2023-12-06,0.007852009338815908,-0.003352482929738508,Gemini
2023-12-20,WDAY,US,Software,270.1499938964844,-0.0140778134252449,1369000.0,,,1.035,,-0.0147931479653056,-0.0140778134252449,0,1,10,2023-12-06,-0.0186896863487243,0.0046118729234794,Gemini
2023-12-21,WDAY,US,Software,272.8999938964844,0.0101280676518871,1201300.0,,,1.035,,0.0102487693072718,0.0101280676518871,0,1,11,2023-12-06,0.01350882018661659,-0.0033807525347294906,Gemini
2023-12-22,WDAY,US,Software,272.57000732421875,-0.0012099166288987,1178400.0,,,1.035,,0.001658682152761,-0.0012099166288987,0,1,12,2023-12-06,0.0024638201423689216,-0.0036737367712676213,Gemini
2023-12-26,WDAY,US,Software,273.9700012207031,0.0051231270782192,798200.0,,,1.035,,0.0042227610469785,0.0051231270782192,0,1,13,2023-12-06,0.005760672780844814,-0.0006375457026256137,Gemini
2023-12-27,WDAY,US,Software,273.70001220703125,-0.0009859551515468,759200.0,,,1.035,,0.0014294356164229,-0.0009859551515468,0,1,14,2023-12-06,0.002169058522555981,-0.003155013674102781,Gemini
2023-12-28,WDAY,US,Software,276.0799865722656,0.0086579695059594,839300.0,,,1.035,,0.0003701061103271,0.0086579695059594,0,1,15,2023-12-06,0.0008069891708431811,0.00785098033511622,Gemini
2023-12-29,WDAY,US,Software,276.05999755859375,-7.24056009530285e-05,975400.0,,,1.035,,-0.0028304770367338,-7.24056009530285e-05,0,1,16,2023-12-06,-0.0033082707054600375,0.003235865104507009,Gemini
2024-01-02,WDAY,US,Software,268.2799987792969,-0.028587017870252,2019600.0,,,1.035,,-0.0056766607997231,-0.028587017870252,0,1,17,2023-12-06,-0.0069678493829180635,-0.021619168487333938,Gemini
2024-01-03,WDAY,US,Software,268.4100036621094,0.0004844691899006,1711300.0,,,1.035,,-0.0080486183271976,0.0004844691899006,0,1,18,2023-12-06,-0.0100176753654347,0.0105021445553353,Gemini
2024-01-04,WDAY,US,Software,267.0799865722656,-0.0049674871577378,1330100.0,,,1.035,,-0.0034342716633174,-0.0049674871577378,0,1,19,2023-12-06,-0.004084620416164708,-0.0008828667415730915,Gemini
2024-01-05,WDAY,US,Software,265.79998779296875,-0.0048040883600723,1781200.0,,,1.035,,0.0018240216394339,-0.0048040883600723,0,1,20,2023-12-06,0.0026764110747739683,-0.007480499434846268,Gemini
2024-01-08,WDAY,US,Software,272.94000244140625,0.0265078994012952,1557700.0,,,1.035,,0.0140159454363531,0.0265078994012952,0,1,21,2023-12-06,0.01835259647944994,0.00815530292184526,Gemini
2024-01-09,WDAY,US,Software,275.82000732421875,0.01049650584572,1093500.0,,,1.035,,-0.0014789938523175,0.01049650584572,0,1,22,2023-12-06,-0.0015705547122247974,0.012067060557944799,Gemini
2024-01-10,WDAY,US,Software,276.80999755859375,0.0035828358382497,1220500.0,,,1.035,,0.0056499806504959,0.0035828358382497,0,1,23,2023-12-06,0.00759576948015165,-0.00401293364190195,Gemini
2024-01-11,WDAY,US,Software,278.9700012207031,0.0077729120951826,827300.0,,,1.035,,-0.0006712808369611,0.0077729120951826,0,1,24,2023-12-06,-0.0005320099186872616,0.008304922013869863,Gemini
2024-01-12,WDAY,US,Software,283.239990234375,0.0151903067713372,1891800.0,,,1.035,,0.0007506937530339,0.0151903067713372,0,1,25,2023-12-06,0.001296342824063026,0.013893963947274175,Gemini
2024-01-16,WDAY,US,Software,280.8900146484375,-0.0083313745363118,1077800.0,,,1.035,,-0.0037383190523568,-0.0083313745363118,0,1,26,2023-12-06,-0.004475559805368705,-0.003855814730943094,Gemini
2024-01-17,WDAY,US,Software,281.32000732421875,0.0015296517060125,1166500.0,,,1.035,,-0.0056327312711078,0.0015296517060125,0,1,27,2023-12-06,-0.006911365480395028,0.008441017186407527,Gemini
2024-01-18,WDAY,US,Software,285.67999267578125,0.0153794401733464,1192300.0,,,1.035,,0.0087667207262431,0.0153794401733464,0,1,28,2023-12-06,0.011603225243444981,0.003776214929901418,Gemini
2024-01-19,WDAY,US,Software,289.989990234375,0.0149741283032736,1294000.0,,,1.035,,0.0122383082325485,0.0149741283032736,0,1,29,2023-12-06,0.016066938296765733,-0.0010928099934921325,Gemini
2024-01-22,WDAY,US,Software,289.8800048828125,-0.0003793448662891,926800.0,,,1.035,,0.0021919211872316,-0.0003793448662891,0,1,30,2023-12-06,0.0031494505735141535,-0.0035287954398032536,Gemini
2023-06-15,ZS,US,Software,158.33999633789062,0.0050017090417751,2174000.0,,,0.962,,0.0121045804935899,0.0050017090417751,0,1,-120,2023-12-06,0.026823872806633106,-0.021822163764858005,Gemini
2023-06-16,ZS,US,Software,154.00999450683594,-0.0277270969123563,3208300.0,,,0.962,,-0.003678376467751,-0.0277270969123563,0,1,-119,2023-12-06,-0.006799511467756605,-0.020927585444599696,Gemini
2023-06-20,ZS,US,Software,148.66000366210938,-0.0353556557715185,2575400.0,,,0.962,,-0.004746353835236,-0.0353556557715185,0,1,-118,2023-12-06,-0.009074688008581975,-0.02628096776293653,Gemini
2023-06-21,ZS,US,Software,144.85000610351562,-0.0259630775791149,2386400.0,,,0.962,,-0.0052590863669252,-0.0259630775791149,0,1,-117,2023-12-06,-0.010166993017408534,-0.015796084561706364,Gemini
2023-06-22,ZS,US,Software,144.83999633789062,-6.910673854547174e-05,1425700.0,,,0.962,,0.0037039303873345,-6.910673854547174e-05,0,1,-116,2023-12-06,0.008927461673460962,-0.008996568412006434,Gemini
2023-06-23,ZS,US,Software,142.6999969482422,-0.0148851565166525,1500800.0,,,0.962,,-0.0076882880565021,-0.0148851565166525,0,1,-115,2023-12-06,-0.015342067757123313,0.0004569112404708125,Gemini
2023-06-26,ZS,US,Software,141.7100067138672,-0.0069617398826717,1197200.0,,,0.962,,-0.0044969343631321,-0.0069617398826717,0,1,-114,2023-12-06,-0.008543334677478906,0.0015815947948072057,Gemini
